,source_uid,source_bid,source_name,source_class,target_uid,target_bid,target_name,target_class,nt_type,neuropil,syn_count,eff_weight
20246,14621,32656,DNut032,descending,13668,10539,IN19B008,intrinsic,acetylcholine,T2,5,5
20247,21485,33000,DNut014,descending,13668,10539,IN19B008,intrinsic,acetylcholine,T2,7,7
20248,18804,43011,DNut036,descending,13668,10539,IN19B008,intrinsic,acetylcholine,T2,6,6
20249,15506,69417,DNxn100,descending,13668,10539,IN19B008,intrinsic,acetylcholine,T2,5,5
20250,18391,10012,DNxn033,descending,13672,31106,IN11A035,intrinsic,acetylcholine,T2,11,11
20251,13682,10307,DNxn009,descending,13672,31106,IN11A035,intrinsic,acetylcholine,T2,10,10
20252,16264,10315,DNxn009,descending,13672,31106,IN11A035,intrinsic,acetylcholine,T2,17,17
20253,20674,10531,DNxn003,descending,13672,31106,IN11A035,intrinsic,acetylcholine,T2,6,6
20254,16937,10639,DNxn142,descending,13672,31106,IN11A035,intrinsic,acetylcholine,T2,11,11
20255,16667,11150,DNxn027,descending,13672,31106,IN11A035,intrinsic,acetylcholine,T2,26,26
20256,22426,11228,DNxn027,descending,13672,31106,IN11A035,intrinsic,acetylcholine,T2,13,13
20257,2923,11327,DNxn004,descending,13672,31106,IN11A035,intrinsic,acetylcholine,T2,22,22
20258,2400,11497,DNxn124,descending,13672,31106,IN11A035,intrinsic,acetylcholine,T2,6,6
20259,20788,13226,DNxn080,descending,13672,31106,IN11A035,intrinsic,acetylcholine,T2,5,5
20260,14762,13405,DNxn007,descending,13672,31106,IN11A035,intrinsic,glutamate,T2,9,-9
20261,12227,15576,DNxn065,descending,13672,31106,IN11A035,intrinsic,acetylcholine,T2,14,14
20262,5747,15578,DNxn065,descending,13672,31106,IN11A035,intrinsic,acetylcholine,T2,8,8
20263,9662,15934,DNxn065,descending,13672,31106,IN11A035,intrinsic,acetylcholine,T2,17,17
20264,17390,16706,DNxn065,descending,13672,31106,IN11A035,intrinsic,acetylcholine,T2,15,15
20265,16944,22004,DNxn118,descending,13672,31106,IN11A035,intrinsic,acetylcholine,T2,10,10
20266,5604,27724,DNut041,descending,13672,31106,IN11A035,intrinsic,gaba,T2,6,-6
20267,15774,27906,DNut041,descending,13672,31106,IN11A035,intrinsic,gaba,T2,6,-6
20268,20982,28812,DNxn111,descending,13672,31106,IN11A035,intrinsic,gaba,T2,5,-5
20269,13655,10113,DNxn029,descending,13685,162571,IN23B013,intrinsic,acetylcholine,T2,7,7
20270,3360,11930,DNxl051,descending,13685,162571,IN23B013,intrinsic,acetylcholine,T2,65,65
20271,2499,12619,DNxl115,descending,13685,162571,IN23B013,intrinsic,gaba,T2,9,-9
20272,22802,16099,DNxn184,descending,13685,162571,IN23B013,intrinsic,glutamate,T2,27,-27
20273,12642,16837,DNxn057,descending,13685,162571,IN23B013,intrinsic,gaba,T2,50,-50
20274,11004,29976,DNxn058,descending,13685,162571,IN23B013,intrinsic,acetylcholine,T2,6,6
20275,11116,10269,DNut040,descending,13694,19935,IN06A022,intrinsic,acetylcholine,T2,6,6
20276,873,12064,DNut029,descending,13694,19935,IN06A022,intrinsic,acetylcholine,T2,6,6
20277,4570,24656,DNut015,descending,13694,19935,IN06A022,intrinsic,gaba,T2,7,-7
20278,18391,10012,DNxn033,descending,13699,17278,IN20A.22A036,intrinsic,acetylcholine,T2,16,16
20279,16264,10315,DNxn009,descending,13699,17278,IN20A.22A036,intrinsic,acetylcholine,T2,10,10
20280,16937,10639,DNxn142,descending,13699,17278,IN20A.22A036,intrinsic,acetylcholine,T2,14,14
20281,13094,10717,DNxn099,descending,13699,17278,IN20A.22A036,intrinsic,acetylcholine,T2,55,55
20282,16375,11145,DNxl023,descending,13699,17278,IN20A.22A036,intrinsic,acetylcholine,T2,5,5
20283,4568,11164,DNxl024,descending,13699,17278,IN20A.22A036,intrinsic,acetylcholine,T2,6,6
20284,10399,12020,DNxn005,descending,13699,17278,IN20A.22A036,intrinsic,glutamate,T2,6,-6
20285,10426,12214,DNxl028,descending,13699,17278,IN20A.22A036,intrinsic,acetylcholine,T2,13,13
20286,2777,12272,DNxl028,descending,13699,17278,IN20A.22A036,intrinsic,acetylcholine,T2,15,15
20287,3491,12820,DNxl110,descending,13699,17278,IN20A.22A036,intrinsic,acetylcholine,T2,12,12
20288,15030,13088,DNxl106,descending,13699,17278,IN20A.22A036,intrinsic,acetylcholine,T2,11,11
20289,15382,13273,DNxl106,descending,13699,17278,IN20A.22A036,intrinsic,acetylcholine,T2,16,16
20290,718,13473,DNxl102,descending,13699,17278,IN20A.22A036,intrinsic,acetylcholine,T2,12,12
20291,11315,13764,DNxn080,descending,13699,17278,IN20A.22A036,intrinsic,acetylcholine,T2,38,38
20292,4959,13804,DNxl131,descending,13699,17278,IN20A.22A036,intrinsic,gaba,T2,5,-5
20293,6678,14695,DNxl007,descending,13699,17278,IN20A.22A036,intrinsic,acetylcholine,T2,6,6
20294,1254,14966,DNxl027,descending,13699,17278,IN20A.22A036,intrinsic,acetylcholine,T2,13,13
20295,4221,18010,DNxl030,descending,13699,17278,IN20A.22A036,intrinsic,acetylcholine,T2,5,5
20296,5910,12170,DNxn123,descending,13707,17704,IN03B060,intrinsic,acetylcholine,T2,21,21
20297,14331,12406,DNxn002,descending,13707,17704,IN03B060,intrinsic,acetylcholine,T2,19,19
20298,18088,12792,DNut031,descending,13707,17704,IN03B060,intrinsic,acetylcholine,T2,6,6
20299,14475,13034,DNxn084,descending,13707,17704,IN03B060,intrinsic,acetylcholine,T2,26,26
20300,12205,17777,DNxn136,descending,13707,17704,IN03B060,intrinsic,acetylcholine,T2,7,7
20301,8294,19682,DNxn052,descending,13707,17704,IN03B060,intrinsic,glutamate,T2,7,-7
20302,4148,12882,DNxl114,descending,13709,17838,IN13B038,intrinsic,gaba,T2,5,-5
20303,23401,18856,DNxn018,descending,13713,28807,IN10B057,intrinsic,gaba,T2,19,-19
20304,13655,10113,DNxn029,descending,13716,17606,IN06B017,intrinsic,acetylcholine,T2,23,23
20305,8262,10122,DNxn029,descending,13716,17606,IN06B017,intrinsic,acetylcholine,T2,14,14
20306,4037,10157,DNlt003,descending,13716,17606,IN06B017,intrinsic,acetylcholine,T2,9,9
20307,11778,10331,DNlt003,descending,13716,17606,IN06B017,intrinsic,acetylcholine,T2,18,18
20308,7018,10634,DNlt005,descending,13716,17606,IN06B017,intrinsic,acetylcholine,T2,8,8
20309,17873,11072,DNxn051,descending,13716,17606,IN06B017,intrinsic,acetylcholine,T2,27,27
20310,10299,11160,DNxn082,descending,13716,17606,IN06B017,intrinsic,glutamate,T2,43,-43
20311,18534,11268,DNxn082,descending,13716,17606,IN06B017,intrinsic,glutamate,T2,48,-48
20312,10937,11386,DNxn051,descending,13716,17606,IN06B017,intrinsic,acetylcholine,T2,28,28
20313,6154,11427,DNxn163,descending,13716,17606,IN06B017,intrinsic,acetylcholine,T2,29,29
20314,13510,11588,DNxn026,descending,13716,17606,IN06B017,intrinsic,acetylcholine,T2,18,18
20315,21483,11647,DNxn163,descending,13716,17606,IN06B017,intrinsic,acetylcholine,T2,35,35
20316,14864,11974,DNxn026,descending,13716,17606,IN06B017,intrinsic,acetylcholine,T2,6,6
20317,7568,12231,DNut021,descending,13716,17606,IN06B017,intrinsic,acetylcholine,T2,13,13
20318,888,10491,DNxn012,descending,13720,15211,IN03A027,intrinsic,glutamate,T2,6,-6
20319,3243,11070,DNxl054,descending,13720,15211,IN03A027,intrinsic,acetylcholine,T2,12,12
20320,16375,11145,DNxl023,descending,13720,15211,IN03A027,intrinsic,acetylcholine,T2,8,8
20321,4568,11164,DNxl024,descending,13720,15211,IN03A027,intrinsic,acetylcholine,T2,8,8
20322,404,11349,DNxl003,descending,13720,15211,IN03A027,intrinsic,acetylcholine,T2,5,5
20323,2803,12466,DNxl114,descending,13720,15211,IN03A027,intrinsic,gaba,T2,16,-16
20324,17860,12779,DNxl113,descending,13720,15211,IN03A027,intrinsic,acetylcholine,T2,7,7
20325,3491,12820,DNxl110,descending,13720,15211,IN03A027,intrinsic,acetylcholine,T2,7,7
20326,580,14680,DNxl027,descending,13720,15211,IN03A027,intrinsic,acetylcholine,T2,8,8
20327,23202,14935,DNxl045,descending,13720,15211,IN03A027,intrinsic,gaba,T2,6,-6
20328,5061,17291,DNxl087,descending,13720,15211,IN03A027,intrinsic,acetylcholine,T2,20,20
20329,7143,11202,DNxn168,descending,13730,15637,IN03A030,intrinsic,acetylcholine,T2,100,100
20330,14205,11254,DNxl126,descending,13730,15637,IN03A030,intrinsic,gaba,T2,7,-7
20331,15564,11894,DNxl020,descending,13730,15637,IN03A030,intrinsic,acetylcholine,T2,12,12
20332,11345,11959,DNxn096,descending,13730,15637,IN03A030,intrinsic,gaba,T2,8,-8
20333,11343,12221,DNxl121,descending,13730,15637,IN03A030,intrinsic,acetylcholine,T2,8,8
20334,7793,13951,DNxn187,descending,13730,15637,IN03A030,intrinsic,glutamate,T2,11,-11
20335,3566,15291,DNxn186,descending,13730,15637,IN03A030,intrinsic,glutamate,T2,5,-5
20336,15739,163639,DNxl075,descending,13731,15241,IN03A024,intrinsic,acetylcholine,T2,7,7
20337,12969,11856,DNxl119,descending,13734,102787,IN07B073,intrinsic,acetylcholine,T2,6,6
20338,4058,10217,DNxl010,descending,13743,25003,IN20A.22A050,intrinsic,gaba,T2,7,-7
20339,11505,10648,DNxl133,descending,13743,25003,IN20A.22A050,intrinsic,acetylcholine,T2,9,9
20340,18391,10012,DNxn033,descending,13744,24607,IN20A.22A036,intrinsic,acetylcholine,T2,22,22
20341,16937,10639,DNxn142,descending,13744,24607,IN20A.22A036,intrinsic,acetylcholine,T2,5,5
20342,13094,10717,DNxn099,descending,13744,24607,IN20A.22A036,intrinsic,acetylcholine,T2,45,45
20343,16667,11150,DNxn027,descending,13744,24607,IN20A.22A036,intrinsic,acetylcholine,T2,5,5
20344,14205,11254,DNxl126,descending,13744,24607,IN20A.22A036,intrinsic,gaba,T2,5,-5
20345,7424,11573,DNxn176,descending,13744,24607,IN20A.22A036,intrinsic,acetylcholine,T2,5,5
20346,10426,12214,DNxl028,descending,13744,24607,IN20A.22A036,intrinsic,acetylcholine,T2,8,8
20347,3491,12820,DNxl110,descending,13744,24607,IN20A.22A036,intrinsic,acetylcholine,T2,6,6
20348,20788,13226,DNxn080,descending,13744,24607,IN20A.22A036,intrinsic,acetylcholine,T2,21,21
20349,15382,13273,DNxl106,descending,13744,24607,IN20A.22A036,intrinsic,acetylcholine,T2,6,6
20350,16620,13419,DNxl106,descending,13744,24607,IN20A.22A036,intrinsic,acetylcholine,T2,5,5
20351,11315,13764,DNxn080,descending,13744,24607,IN20A.22A036,intrinsic,acetylcholine,T2,29,29
20352,4959,13804,DNxl131,descending,13744,24607,IN20A.22A036,intrinsic,gaba,T2,7,-7
20353,6678,14695,DNxl007,descending,13744,24607,IN20A.22A036,intrinsic,acetylcholine,T2,8,8
20354,179,15844,DNxl057,descending,13744,24607,IN20A.22A036,intrinsic,acetylcholine,T2,5,5
20355,11807,17630,DNxn075,descending,13744,24607,IN20A.22A036,intrinsic,acetylcholine,T2,5,5
20356,4221,18010,DNxl030,descending,13744,24607,IN20A.22A036,intrinsic,acetylcholine,T2,7,7
20357,16667,11150,DNxn027,descending,13749,13406,IN08B051,intrinsic,acetylcholine,T2,28,28
20358,22426,11228,DNxn027,descending,13749,13406,IN08B051,intrinsic,acetylcholine,T2,14,14
20359,1566,33673,DNit006,descending,13749,13406,IN08B051,intrinsic,gaba,T2,8,-8
20360,18735,37651,DNit006,descending,13749,13406,IN08B051,intrinsic,gaba,T2,17,-17
20361,3647,11613,DNxl120,descending,13766,156236,IN16B117,intrinsic,gaba,T2,6,-6
20362,580,14680,DNxl027,descending,13766,156236,IN16B117,intrinsic,acetylcholine,T2,8,8
20363,6678,14695,DNxl007,descending,13766,156236,IN16B117,intrinsic,acetylcholine,T2,6,6
20364,7370,15841,DNxl062,descending,13766,156236,IN16B117,intrinsic,acetylcholine,T2,9,9
20365,18329,16541,DNxl092,descending,13766,156236,IN16B117,intrinsic,acetylcholine,T2,6,6
20366,5061,17291,DNxl087,descending,13766,156236,IN16B117,intrinsic,acetylcholine,T2,18,18
20367,6483,18305,DNxl090,descending,13766,156236,IN16B117,intrinsic,gaba,T2,9,-9
20368,10828,10526,DNxl004,descending,13767,36002,IN14A109,intrinsic,glutamate,T2,11,-11
20369,9625,20464,DNxl101,descending,13767,36002,IN14A109,intrinsic,acetylcholine,T2,19,19
20370,15526,23955,DNxl088,descending,13767,36002,IN14A109,intrinsic,acetylcholine,T2,11,11
20371,8377,10720,DNut038,descending,13775,22406,IN06A070,intrinsic,acetylcholine,T2,10,10
20372,9319,11123,DNut001,descending,13775,22406,IN06A070,intrinsic,acetylcholine,T2,20,20
20373,23494,12319,DNut002,descending,13775,22406,IN06A070,intrinsic,acetylcholine,T2,28,28
20374,20074,13336,DNxn122,descending,13775,22406,IN06A070,intrinsic,acetylcholine,T2,16,16
20375,21643,10336,DNxn096,descending,13776,22540,IN12B057,intrinsic,gaba,T2,5,-5
20376,3647,11613,DNxl120,descending,13776,22540,IN12B057,intrinsic,gaba,T2,7,-7
20377,11345,11959,DNxn096,descending,13776,22540,IN12B057,intrinsic,gaba,T2,17,-17
20378,14154,13553,DNxn061,descending,13776,22540,IN12B057,intrinsic,acetylcholine,T2,7,7
20379,1676,13704,DNxn061,descending,13776,22540,IN12B057,intrinsic,acetylcholine,T2,10,10
20380,20041,17268,DNxl088,descending,13776,22540,IN12B057,intrinsic,acetylcholine,T2,9,9
20381,15526,23955,DNxl088,descending,13776,22540,IN12B057,intrinsic,acetylcholine,T2,8,8
20382,12732,10532,DNxl040,descending,13778,13204,IN20A.22A016,intrinsic,gaba,T2,8,-8
20383,9717,11270,DNxl129,descending,13778,13204,IN20A.22A016,intrinsic,acetylcholine,T2,12,12
20384,11349,11697,DNxn162,descending,13778,13204,IN20A.22A016,intrinsic,glutamate,T2,7,-7
20385,20372,13049,DNxl106,descending,13778,13204,IN20A.22A016,intrinsic,acetylcholine,T2,6,6
20386,15030,13088,DNxl106,descending,13778,13204,IN20A.22A016,intrinsic,acetylcholine,T2,7,7
20387,15382,13273,DNxl106,descending,13778,13204,IN20A.22A016,intrinsic,acetylcholine,T2,7,7
20388,16620,13419,DNxl106,descending,13778,13204,IN20A.22A016,intrinsic,acetylcholine,T2,7,7
20389,21372,10623,DNxl134,descending,13790,13630,IN17A042,intrinsic,acetylcholine,T2,7,7
20390,12161,11136,DNxn076,descending,13790,13630,IN17A042,intrinsic,acetylcholine,T2,20,20
20391,10299,11160,DNxn082,descending,13790,13630,IN17A042,intrinsic,glutamate,T2,5,-5
20392,7143,11202,DNxn168,descending,13790,13630,IN17A042,intrinsic,acetylcholine,T2,16,16
20393,18543,11298,DNxn168,descending,13790,13630,IN17A042,intrinsic,acetylcholine,T2,5,5
20394,5797,11310,DNxn076,descending,13790,13630,IN17A042,intrinsic,acetylcholine,T2,35,35
20395,18515,12707,DNxn028,descending,13790,13630,IN17A042,intrinsic,glutamate,T2,14,-14
20396,2513,12783,DNlt008,descending,13790,13630,IN17A042,intrinsic,gaba,T2,5,-5
20397,4445,12827,DNxn028,descending,13790,13630,IN17A042,intrinsic,glutamate,T2,71,-71
20398,10269,12965,DNxl112,descending,13790,13630,IN17A042,intrinsic,glutamate,T2,33,-33
20399,21333,13348,DNxn151,descending,13790,13630,IN17A042,intrinsic,acetylcholine,T2,12,12
20400,470,13820,DNxn151,descending,13790,13630,IN17A042,intrinsic,acetylcholine,T2,10,10
20401,12067,17575,DNxn078,descending,13790,13630,IN17A042,intrinsic,acetylcholine,T2,24,24
20402,4058,10217,DNxl010,descending,13795,11369,IN19A021,intrinsic,gaba,T2,5,-5
20403,888,10491,DNxn012,descending,13795,11369,IN19A021,intrinsic,glutamate,T2,6,-6
20404,14205,11254,DNxl126,descending,13795,11369,IN19A021,intrinsic,gaba,T2,5,-5
20405,21071,11306,DNxl130,descending,13795,11369,IN19A021,intrinsic,acetylcholine,T2,21,21
20406,15526,23955,DNxl088,descending,13795,11369,IN19A021,intrinsic,acetylcholine,T2,6,6
20407,6614,153153,DNxl033,descending,13795,11369,IN19A021,intrinsic,acetylcholine,T2,14,14
20408,889,10095,DNxl055,descending,13796,10973,IN08B006,intrinsic,gaba,T2,5,-5
20409,7973,10117,DNxl080,descending,13796,10973,IN08B006,intrinsic,gaba,T2,37,-37
20410,14360,10339,DNxl058,descending,13796,10973,IN08B006,intrinsic,acetylcholine,T2,31,31
20411,888,10491,DNxn012,descending,13796,10973,IN08B006,intrinsic,glutamate,T2,8,-8
20412,21372,10623,DNxl134,descending,13796,10973,IN08B006,intrinsic,acetylcholine,T2,22,22
20413,7018,10634,DNlt005,descending,13796,10973,IN08B006,intrinsic,acetylcholine,T2,5,5
20414,3880,11102,DNxl127,descending,13796,10973,IN08B006,intrinsic,gaba,T2,13,-13
20415,16659,11120,DNxl049,descending,13796,10973,IN08B006,intrinsic,acetylcholine,T2,36,36
20416,10002,11477,DNxl019,descending,13796,10973,IN08B006,intrinsic,gaba,T2,5,-5
20417,18381,11981,DNxl051,descending,13796,10973,IN08B006,intrinsic,acetylcholine,T2,81,81
20418,22551,12380,DNxn047,descending,13796,10973,IN08B006,intrinsic,glutamate,T2,5,-5
20419,20344,12855,DNlt007,descending,13796,10973,IN08B006,intrinsic,acetylcholine,T2,13,13
20420,14028,12955,DNxl017,descending,13796,10973,IN08B006,intrinsic,acetylcholine,T2,26,26
20421,22698,13038,DNxn048,descending,13796,10973,IN08B006,intrinsic,acetylcholine,T2,13,13
20422,2624,13247,DNxl105,descending,13796,10973,IN08B006,intrinsic,acetylcholine,T2,29,29
20423,7124,13299,DNxn152,descending,13796,10973,IN08B006,intrinsic,gaba,T2,43,-43
20424,21333,13348,DNxn151,descending,13796,10973,IN08B006,intrinsic,acetylcholine,T2,9,9
20425,1968,13417,DNxn048,descending,13796,10973,IN08B006,intrinsic,acetylcholine,T2,8,8
20426,22117,13776,DNxl100,descending,13796,10973,IN08B006,intrinsic,glutamate,T2,16,-16
20427,9813,14623,DNxl043,descending,13796,10973,IN08B006,intrinsic,acetylcholine,T2,18,18
20428,8588,14903,DNxn016,descending,13796,10973,IN08B006,intrinsic,acetylcholine,T2,12,12
20429,16303,15249,DNxn016,descending,13796,10973,IN08B006,intrinsic,acetylcholine,T2,8,8
20430,14964,15327,DNxn185,descending,13796,10973,IN08B006,intrinsic,acetylcholine,T2,7,7
20431,13565,16814,DNxn070,descending,13796,10973,IN08B006,intrinsic,glutamate,T2,9,-9
20432,16143,16822,DNxn157,descending,13796,10973,IN08B006,intrinsic,glutamate,T2,21,-21
20433,12067,17575,DNxn078,descending,13796,10973,IN08B006,intrinsic,acetylcholine,T2,44,44
20434,21128,18135,DNxn154,descending,13796,10973,IN08B006,intrinsic,glutamate,T2,6,-6
20435,19041,23962,DNxn127,descending,13796,10973,IN08B006,intrinsic,acetylcholine,T2,6,6
20436,7556,25925,DNut010,descending,13796,10973,IN08B006,intrinsic,acetylcholine,T2,7,7
20437,19194,153988,DNxn154,descending,13796,10973,IN08B006,intrinsic,glutamate,T2,5,-5
20438,1544,190167,DNlt011,descending,13796,10973,IN08B006,intrinsic,acetylcholine,T2,8,8
20439,20592,192220,DNfl016,descending,13796,10973,IN08B006,intrinsic,gaba,T2,5,-5
20440,889,10095,DNxl055,descending,13800,10711,IN13A010,intrinsic,gaba,T2,69,-69
20441,5945,10103,DNxl041,descending,13800,10711,IN13A010,intrinsic,gaba,T2,12,-12
20442,7973,10117,DNxl080,descending,13800,10711,IN13A010,intrinsic,gaba,T2,117,-117
20443,12727,10240,DNxl048,descending,13800,10711,IN13A010,intrinsic,gaba,T2,8,-8
20444,21372,10623,DNxl134,descending,13800,10711,IN13A010,intrinsic,acetylcholine,T2,5,5
20445,14205,11254,DNxl126,descending,13800,10711,IN13A010,intrinsic,gaba,T2,9,-9
20446,19578,11731,DNxl123,descending,13800,10711,IN13A010,intrinsic,gaba,T2,14,-14
20447,17560,13066,DNxl107,descending,13800,10711,IN13A010,intrinsic,glutamate,T2,51,-51
20448,7993,10835,DNxl018,descending,13808,20339,IN12B053,intrinsic,acetylcholine,T2,5,5
20449,718,13473,DNxl102,descending,13808,20339,IN12B053,intrinsic,acetylcholine,T2,27,27
20450,22668,13502,DNxl102,descending,13808,20339,IN12B053,intrinsic,acetylcholine,T2,7,7
20451,18391,10012,DNxn033,descending,13814,10875,IN21A010,intrinsic,acetylcholine,T2,13,13
20452,889,10095,DNxl055,descending,13814,10875,IN21A010,intrinsic,gaba,T2,12,-12
20453,5945,10103,DNxl041,descending,13814,10875,IN21A010,intrinsic,gaba,T2,15,-15
20454,19952,10111,DNxl053,descending,13814,10875,IN21A010,intrinsic,acetylcholine,T2,7,7
20455,8262,10122,DNxn029,descending,13814,10875,IN21A010,intrinsic,acetylcholine,T2,20,20
20456,6624,10255,DNxl006,descending,13814,10875,IN21A010,intrinsic,acetylcholine,T2,59,59
20457,11779,10465,DNxl011,descending,13814,10875,IN21A010,intrinsic,acetylcholine,T2,19,19
20458,16937,10639,DNxn142,descending,13814,10875,IN21A010,intrinsic,acetylcholine,T2,24,24
20459,9883,10751,DNxl001,descending,13814,10875,IN21A010,intrinsic,acetylcholine,T2,8,8
20460,21357,10855,DNxl064,descending,13814,10875,IN21A010,intrinsic,glutamate,T2,5,-5
20461,19426,10909,DNxl005,descending,13814,10875,IN21A010,intrinsic,acetylcholine,T2,45,45
20462,3243,11070,DNxl054,descending,13814,10875,IN21A010,intrinsic,acetylcholine,T2,13,13
20463,3880,11102,DNxl127,descending,13814,10875,IN21A010,intrinsic,gaba,T2,85,-85
20464,16659,11120,DNxl049,descending,13814,10875,IN21A010,intrinsic,acetylcholine,T2,67,67
20465,7424,11573,DNxn176,descending,13814,10875,IN21A010,intrinsic,acetylcholine,T2,25,25
20466,13510,11588,DNxn026,descending,13814,10875,IN21A010,intrinsic,acetylcholine,T2,10,10
20467,14894,11772,DNxl122,descending,13814,10875,IN21A010,intrinsic,acetylcholine,T2,10,10
20468,12969,11856,DNxl119,descending,13814,10875,IN21A010,intrinsic,acetylcholine,T2,25,25
20469,23124,12172,DNxl116,descending,13814,10875,IN21A010,intrinsic,acetylcholine,T2,52,52
20470,9302,13092,DNxl111,descending,13814,10875,IN21A010,intrinsic,glutamate,T2,5,-5
20471,14752,13113,DNxn162,descending,13814,10875,IN21A010,intrinsic,glutamate,T2,6,-6
20472,1279,13161,DNxl104,descending,13814,10875,IN21A010,intrinsic,gaba,T2,7,-7
20473,8071,13238,DNxl026,descending,13814,10875,IN21A010,intrinsic,acetylcholine,T2,10,10
20474,16349,13900,DNxl044,descending,13814,10875,IN21A010,intrinsic,acetylcholine,T2,61,61
20475,21431,13916,DNxn010,descending,13814,10875,IN21A010,intrinsic,gaba,T2,5,-5
20476,6678,14695,DNxl007,descending,13814,10875,IN21A010,intrinsic,acetylcholine,T2,5,5
20477,8198,14786,DNxn054,descending,13814,10875,IN21A010,intrinsic,acetylcholine,T2,14,14
20478,21027,15604,DNxn141,descending,13814,10875,IN21A010,intrinsic,acetylcholine,T2,6,6
20479,8990,15708,DNxl025,descending,13814,10875,IN21A010,intrinsic,acetylcholine,T2,5,5
20480,179,15844,DNxl057,descending,13814,10875,IN21A010,intrinsic,acetylcholine,T2,12,12
20481,12888,16722,DNxn141,descending,13814,10875,IN21A010,intrinsic,acetylcholine,T2,14,14
20482,21792,18099,DNxl034,descending,13814,10875,IN21A010,intrinsic,glutamate,T2,25,-25
20483,21128,18135,DNxn154,descending,13814,10875,IN21A010,intrinsic,glutamate,T2,5,-5
20484,20544,20678,DNxl079,descending,13814,10875,IN21A010,intrinsic,acetylcholine,T2,22,22
20485,20854,20847,DNxl081,descending,13814,10875,IN21A010,intrinsic,acetylcholine,T2,39,39
20486,11619,21270,DNxl078,descending,13814,10875,IN21A010,intrinsic,acetylcholine,T2,49,49
20487,4334,154401,DNxn158,descending,13814,10875,IN21A010,intrinsic,gaba,T2,6,-6
20488,9604,10410,DNxn012,descending,13818,20369,IN19A073,intrinsic,glutamate,T2,7,-7
20489,20041,17268,DNxl088,descending,13818,20369,IN19A073,intrinsic,acetylcholine,T2,5,5
20490,23427,19080,DNxl084,descending,13818,20369,IN19A073,intrinsic,glutamate,T2,32,-32
20491,10828,10526,DNxl004,descending,13836,18564,IN04B077,intrinsic,glutamate,T2,5,-5
20492,21371,11019,DNxl129,descending,13836,18564,IN04B077,intrinsic,acetylcholine,T2,8,8
20493,12431,11051,DNxl128,descending,13836,18564,IN04B077,intrinsic,glutamate,T2,7,-7
20494,14205,11254,DNxl126,descending,13836,18564,IN04B077,intrinsic,gaba,T2,19,-19
20495,3566,15291,DNxn186,descending,13841,29533,IN08A041,intrinsic,glutamate,T2,8,-8
20496,20977,10506,DNxn003,descending,13846,27668,IN11B023,intrinsic,acetylcholine,T2,20,20
20497,20674,10531,DNxn003,descending,13846,27668,IN11B023,intrinsic,acetylcholine,T2,15,15
20498,5256,11286,DNxn124,descending,13846,27668,IN11B023,intrinsic,acetylcholine,T2,26,26
20499,2400,11497,DNxn124,descending,13846,27668,IN11B023,intrinsic,acetylcholine,T2,18,18
20500,873,12064,DNut029,descending,13846,27668,IN11B023,intrinsic,acetylcholine,T2,7,7
20501,13921,12259,DNxn002,descending,13846,27668,IN11B023,intrinsic,acetylcholine,T2,7,7
20502,12227,15576,DNxn065,descending,13846,27668,IN11B023,intrinsic,acetylcholine,T2,6,6
20503,9662,15934,DNxn065,descending,13846,27668,IN11B023,intrinsic,acetylcholine,T2,6,6
20504,446,16417,DNxn085,descending,13846,27668,IN11B023,intrinsic,gaba,T2,8,-8
20505,18618,25688,DNut062,descending,13846,27668,IN11B023,intrinsic,gaba,T2,8,-8
20506,5604,27724,DNut041,descending,13846,27668,IN11B023,intrinsic,gaba,T2,5,-5
20507,15774,27906,DNut041,descending,13846,27668,IN11B023,intrinsic,gaba,T2,5,-5
20508,13655,10113,DNxn029,descending,13847,18332,IN01A053,intrinsic,acetylcholine,T2,9,9
20509,8262,10122,DNxn029,descending,13847,18332,IN01A053,intrinsic,acetylcholine,T2,35,35
20510,7602,10194,DNxl004,descending,13847,18332,IN01A053,intrinsic,glutamate,T2,6,-6
20511,4058,10217,DNxl010,descending,13847,18332,IN01A053,intrinsic,gaba,T2,5,-5
20512,7424,11573,DNxn176,descending,13847,18332,IN01A053,intrinsic,acetylcholine,T2,33,33
20513,13510,11588,DNxn026,descending,13847,18332,IN01A053,intrinsic,acetylcholine,T2,16,16
20514,3647,11613,DNxl120,descending,13847,18332,IN01A053,intrinsic,gaba,T2,68,-68
20515,17442,12304,DNxn008,descending,13847,18332,IN01A053,intrinsic,glutamate,T2,174,-174
20516,5771,12719,DNxn161,descending,13847,18332,IN01A053,intrinsic,acetylcholine,T2,32,32
20517,22538,12746,DNxn161,descending,13847,18332,IN01A053,intrinsic,acetylcholine,T2,45,45
20518,23230,12898,DNxl026,descending,13847,18332,IN01A053,intrinsic,acetylcholine,T2,5,5
20519,8071,13238,DNxl026,descending,13847,18332,IN01A053,intrinsic,acetylcholine,T2,36,36
20520,2624,13247,DNxl105,descending,13847,18332,IN01A053,intrinsic,acetylcholine,T2,5,5
20521,20068,15597,DNxn174,descending,13847,18332,IN01A053,intrinsic,acetylcholine,T2,99,99
20522,7370,15841,DNxl062,descending,13847,18332,IN01A053,intrinsic,acetylcholine,T2,6,6
20523,13566,16418,DNxn085,descending,13847,18332,IN01A053,intrinsic,gaba,T2,26,-26
20524,20441,17751,DNxl056,descending,13847,18332,IN01A053,intrinsic,acetylcholine,T2,10,10
