,source_uid,source_bid,source_name,source_class,source_type,target_uid,target_bid,target_name,target_class,target_type,target_muscle,syn_count,eff_weight
12706,18762,35712,IN01A071,intrinsic,acetylcholine,620,13069,MNhl22,motor,glutamate,Sternotrochanter,7,7
12707,18762,35712,IN01A071,intrinsic,acetylcholine,19114,15262,MNhl17,motor,glutamate,Pleural remotor/abductor,5,5
12708,18762,35712,IN01A071,intrinsic,acetylcholine,643,22465,MNhl12,motor,glutamate,Tr flexor,6,6
12709,18762,35712,IN01A071,intrinsic,acetylcholine,14396,28997,MNhl12,motor,glutamate,Tr flexor,7,7
12710,18762,35712,IN01A071,intrinsic,acetylcholine,2419,152620,MNhl08,motor,glutamate,Sternotrochanter,14,14
12711,18762,35712,IN01A071,intrinsic,acetylcholine,4061,152621,MNhl08,motor,glutamate,Sternotrochanter,11,11
12712,18785,22414,IN01B025,intrinsic,gaba,20236,23390,MNhl04,motor,glutamate,ltm,10,-10
12713,18785,22414,IN01B025,intrinsic,gaba,3274,27205,MNhl60,motor,unclear,hind leg,18,-18
12714,18789,12420,IN02A010,intrinsic,glutamate,21239,10129,MNwm27,motor,glutamate,iii1,382,-382
12715,18789,12420,IN02A010,intrinsic,glutamate,1180,10204,MNwm29,motor,glutamate,ps1,14,-14
12716,18789,12420,IN02A010,intrinsic,glutamate,10300,11294,MNwm33,motor,glutamate,tp,429,-429
12717,18789,12420,IN02A010,intrinsic,glutamate,21191,46457,MNwm36,motor,glutamate,wing,44,-44
12718,18790,35906,IN17A103,intrinsic,acetylcholine,18117,10067,MNwm18,motor,glutamate,b3,6,6
12719,18790,35906,IN17A103,intrinsic,acetylcholine,16794,10145,MNwm26,motor,glutamate,i2,70,70
12720,18790,35906,IN17A103,intrinsic,acetylcholine,1180,10204,MNwm29,motor,glutamate,ps1,24,24
12721,18790,35906,IN17A103,intrinsic,acetylcholine,6612,10225,MNwm25,motor,glutamate,i1,147,147
12722,18790,35906,IN17A103,intrinsic,acetylcholine,17815,14390,MNwm26,motor,glutamate,i2,5,5
12723,18790,35906,IN17A103,intrinsic,acetylcholine,21191,46457,MNwm36,motor,glutamate,wing,13,13
12724,18792,10421,IN02A003,intrinsic,glutamate,7718,11054,MNwm30,motor,glutamate,ps2,7,-7
12725,18792,10421,IN02A003,intrinsic,glutamate,12533,13746,MNml27,motor,glutamate,Acc. ti flexor,15,-15
12726,18792,10421,IN02A003,intrinsic,glutamate,22801,16495,MNml26,motor,glutamate,Acc. ti flexor,40,-40
12727,18792,10421,IN02A003,intrinsic,glutamate,553,18716,MNml22,motor,glutamate,Sternotrochanter,11,-11
12728,18792,10421,IN02A003,intrinsic,glutamate,13678,162833,MNml37,motor,glutamate,Tr extensor,5,-5
12729,18794,153483,IN03A059,intrinsic,acetylcholine,16922,10347,MNhl41,motor,glutamate,Ti extensor,18,18
12730,18794,153483,IN03A059,intrinsic,acetylcholine,14172,13717,MNad26,motor,glutamate,abdomen A1,5,5
12731,18826,19719,IN16B067,intrinsic,glutamate,16520,10462,MNhl41,motor,glutamate,Ti extensor,79,-79
12732,18826,19719,IN16B067,intrinsic,glutamate,7954,13006,MNhl39,motor,glutamate,Ti extensor,27,-27
12733,18829,31870,IN12B034,intrinsic,gaba,16520,10462,MNhl41,motor,glutamate,Ti extensor,13,-13
12734,18829,31870,IN12B034,intrinsic,gaba,9629,10866,MNhl37,motor,glutamate,Tr extensor,11,-11
12735,18829,31870,IN12B034,intrinsic,gaba,3879,10968,MNhl68,motor,glutamate,hind leg,21,-21
12736,18829,31870,IN12B034,intrinsic,gaba,17985,11274,MNhl02,motor,glutamate,hind leg,6,-6
12737,18829,31870,IN12B034,intrinsic,gaba,16916,12474,MNhl28,motor,glutamate,Acc. ti flexor,10,-10
12738,18829,31870,IN12B034,intrinsic,gaba,2759,12504,MNhl67,motor,glutamate,hind leg,7,-7
12739,18829,31870,IN12B034,intrinsic,gaba,19697,12725,MNhl27,motor,glutamate,Acc. ti flexor,5,-5
12740,18829,31870,IN12B034,intrinsic,gaba,620,13069,MNhl22,motor,glutamate,Sternotrochanter,16,-16
12741,18829,31870,IN12B034,intrinsic,gaba,5505,13170,MNhl24,motor,glutamate,Acc. ti flexor,6,-6
12742,18829,31870,IN12B034,intrinsic,gaba,7610,16903,MNhl14,motor,glutamate,Acc. tr flexor,5,-5
12743,18829,31870,IN12B034,intrinsic,gaba,2419,152620,MNhl08,motor,glutamate,Sternotrochanter,27,-27
12744,18829,31870,IN12B034,intrinsic,gaba,4061,152621,MNhl08,motor,glutamate,Sternotrochanter,22,-22
12745,18843,162841,IN21A078,intrinsic,glutamate,16922,10347,MNhl41,motor,glutamate,Ti extensor,9,-9
12746,18843,162841,IN21A078,intrinsic,glutamate,10125,11813,MNhl02,motor,glutamate,hind leg,6,-6
12747,18843,162841,IN21A078,intrinsic,glutamate,9492,152642,MNhl08,motor,glutamate,Sternotrochanter,8,-8
12748,18843,162841,IN21A078,intrinsic,glutamate,4427,157432,MNhl22,motor,glutamate,Sternotrochanter,9,-9
12749,18861,15549,IN13A013,intrinsic,gaba,5893,14267,MNhm37,motor,glutamate,hDVM,7,-7
12750,18861,15549,IN13A013,intrinsic,gaba,6135,15523,MNad28,motor,glutamate,abdomen A1,17,-17
12751,18861,15549,IN13A013,intrinsic,gaba,328,17160,MNad28,motor,glutamate,abdomen A1,5,-5
12752,18869,15975,IN13B031,intrinsic,gaba,16520,10462,MNhl41,motor,glutamate,Ti extensor,25,-25
12753,18869,15975,IN13B031,intrinsic,gaba,14057,11022,MNhl36,motor,glutamate,Sternal anterior rotator,7,-7
12754,18869,15975,IN13B031,intrinsic,gaba,17985,11274,MNhl02,motor,glutamate,hind leg,31,-31
12755,18869,15975,IN13B031,intrinsic,gaba,7954,13006,MNhl39,motor,glutamate,Ti extensor,55,-55
12756,18869,15975,IN13B031,intrinsic,gaba,22697,13434,MNhl18,motor,glutamate,Tergotr.,44,-44
12757,18869,15975,IN13B031,intrinsic,gaba,19114,15262,MNhl17,motor,glutamate,Pleural remotor/abductor,5,-5
12758,18869,15975,IN13B031,intrinsic,gaba,2319,15735,MNhl01,motor,glutamate,hind leg,47,-47
12759,18869,15975,IN13B031,intrinsic,gaba,10615,17970,MNhl62,motor,glutamate,hind leg,31,-31
12760,18869,15975,IN13B031,intrinsic,gaba,643,22465,MNhl12,motor,glutamate,Tr flexor,25,-25
12761,18869,15975,IN13B031,intrinsic,gaba,17250,26883,MNhl12,motor,glutamate,Tr flexor,5,-5
12762,18869,15975,IN13B031,intrinsic,gaba,5719,40443,MNhl07,motor,glutamate,Tr flexor,6,-6
12763,18869,15975,IN13B031,intrinsic,gaba,2419,152620,MNhl08,motor,glutamate,Sternotrochanter,6,-6
12764,18870,15713,IN08B070,intrinsic,acetylcholine,16794,10145,MNwm26,motor,glutamate,i2,22,22
12765,18870,15713,IN08B070,intrinsic,acetylcholine,2263,11033,MNnm10,motor,glutamate,neck,7,7
12766,18897,13908,IN03A010,intrinsic,acetylcholine,16520,10462,MNhl41,motor,glutamate,Ti extensor,63,63
12767,18897,13908,IN03A010,intrinsic,acetylcholine,3879,10968,MNhl68,motor,glutamate,hind leg,5,5
12768,18897,13908,IN03A010,intrinsic,acetylcholine,17985,11274,MNhl02,motor,glutamate,hind leg,13,13
12769,18897,13908,IN03A010,intrinsic,acetylcholine,15434,11400,MNhl34,motor,glutamate,Sternal posterior rotator,184,184
12770,18897,13908,IN03A010,intrinsic,acetylcholine,12674,12113,MNhl35,motor,glutamate,Fe reductor,76,76
12771,18897,13908,IN03A010,intrinsic,acetylcholine,13750,13144,MNhl65,motor,glutamate,hind leg,82,82
12772,18897,13908,IN03A010,intrinsic,acetylcholine,12901,14095,MNad34,motor,glutamate,abdomen A2,5,5
12773,18897,13908,IN03A010,intrinsic,acetylcholine,2441,14596,MNhl31,motor,glutamate,Pleural remotor/abductor,103,103
12774,18897,13908,IN03A010,intrinsic,acetylcholine,1527,14649,MNhl29,motor,glutamate,hind leg,40,40
12775,18897,13908,IN03A010,intrinsic,acetylcholine,19114,15262,MNhl17,motor,glutamate,Pleural remotor/abductor,158,158
12776,18897,13908,IN03A010,intrinsic,acetylcholine,5064,16633,MNhl13,motor,glutamate,Fe reductor,32,32
12777,18897,13908,IN03A010,intrinsic,acetylcholine,20022,17500,MNad32,motor,glutamate,abdomen A2,11,11
12778,18897,13908,IN03A010,intrinsic,acetylcholine,11531,17947,MNhl34,motor,glutamate,Sternal posterior rotator,70,70
12779,18897,13908,IN03A010,intrinsic,acetylcholine,1739,20667,MNhl16,motor,glutamate,Sternal adductor,41,41
12780,18897,13908,IN03A010,intrinsic,acetylcholine,7219,28219,MNhl33,motor,glutamate,Sternal posterior rotator,118,118
12781,18897,13908,IN03A010,intrinsic,acetylcholine,2419,152620,MNhl08,motor,glutamate,Sternotrochanter,8,8
12782,18897,13908,IN03A010,intrinsic,acetylcholine,4061,152621,MNhl08,motor,glutamate,Sternotrochanter,6,6
12783,18897,13908,IN03A010,intrinsic,acetylcholine,2388,154133,MNhl06,motor,glutamate,Sternal posterior rotator,146,146
12784,18946,20841,IN20A.22A039,intrinsic,acetylcholine,19443,10811,MNhl38,motor,glutamate,ltm1-tibia,14,14
12785,18946,20841,IN20A.22A039,intrinsic,acetylcholine,14057,11022,MNhl36,motor,glutamate,Sternal anterior rotator,12,12
12786,18946,20841,IN20A.22A039,intrinsic,acetylcholine,17985,11274,MNhl02,motor,glutamate,hind leg,42,42
12787,18946,20841,IN20A.22A039,intrinsic,acetylcholine,22697,13434,MNhl18,motor,glutamate,Tergotr.,41,41
12788,18946,20841,IN20A.22A039,intrinsic,acetylcholine,2319,15735,MNhl01,motor,glutamate,hind leg,54,54
12789,18946,20841,IN20A.22A039,intrinsic,acetylcholine,5064,16633,MNhl13,motor,glutamate,Fe reductor,5,5
12790,18946,20841,IN20A.22A039,intrinsic,acetylcholine,10615,17970,MNhl62,motor,glutamate,hind leg,35,35
12791,18962,18378,IN13A014,intrinsic,gaba,16520,10462,MNhl41,motor,glutamate,Ti extensor,68,-68
12792,18962,18378,IN13A014,intrinsic,gaba,21760,11562,MNhl36,motor,glutamate,Sternal anterior rotator,8,-8
12793,18962,18378,IN13A014,intrinsic,gaba,12674,12113,MNhl35,motor,glutamate,Fe reductor,40,-40
12794,18962,18378,IN13A014,intrinsic,gaba,2759,12504,MNhl67,motor,glutamate,hind leg,8,-8
12795,18962,18378,IN13A014,intrinsic,gaba,7954,13006,MNhl39,motor,glutamate,Ti extensor,126,-126
12796,18962,18378,IN13A014,intrinsic,gaba,2441,14596,MNhl31,motor,glutamate,Pleural remotor/abductor,6,-6
12797,18962,18378,IN13A014,intrinsic,gaba,19114,15262,MNhl17,motor,glutamate,Pleural remotor/abductor,41,-41
12798,18962,18378,IN13A014,intrinsic,gaba,2419,152620,MNhl08,motor,glutamate,Sternotrochanter,6,-6
12799,18962,18378,IN13A014,intrinsic,gaba,4061,152621,MNhl08,motor,glutamate,Sternotrochanter,6,-6
12800,18962,18378,IN13A014,intrinsic,gaba,4176,165340,MNhl09,motor,glutamate,Tr extensor,9,-9
12801,18969,16409,IN08B065,intrinsic,acetylcholine,16520,10462,MNhl41,motor,glutamate,Ti extensor,8,8
12802,18969,16409,IN08B065,intrinsic,acetylcholine,9629,10866,MNhl37,motor,glutamate,Tr extensor,28,28
12803,18969,16409,IN08B065,intrinsic,acetylcholine,3879,10968,MNhl68,motor,glutamate,hind leg,21,21
12804,18969,16409,IN08B065,intrinsic,acetylcholine,14057,11022,MNhl36,motor,glutamate,Sternal anterior rotator,7,7
12805,18969,16409,IN08B065,intrinsic,acetylcholine,17985,11274,MNhl02,motor,glutamate,hind leg,11,11
12806,18969,16409,IN08B065,intrinsic,acetylcholine,5282,11480,MNhl67,motor,glutamate,hind leg,15,15
12807,18969,16409,IN08B065,intrinsic,acetylcholine,12674,12113,MNhl35,motor,glutamate,Fe reductor,17,17
12808,18969,16409,IN08B065,intrinsic,acetylcholine,11713,12308,MNxm02,motor,glutamate,None,13,13
12809,18969,16409,IN08B065,intrinsic,acetylcholine,16916,12474,MNhl28,motor,glutamate,Acc. ti flexor,44,44
12810,18969,16409,IN08B065,intrinsic,acetylcholine,2759,12504,MNhl67,motor,glutamate,hind leg,9,9
12811,18969,16409,IN08B065,intrinsic,acetylcholine,19697,12725,MNhl27,motor,glutamate,Acc. ti flexor,5,5
12812,18969,16409,IN08B065,intrinsic,acetylcholine,620,13069,MNhl22,motor,glutamate,Sternotrochanter,24,24
12813,18969,16409,IN08B065,intrinsic,acetylcholine,5505,13170,MNhl24,motor,glutamate,Acc. ti flexor,30,30
12814,18969,16409,IN08B065,intrinsic,acetylcholine,22697,13434,MNhl18,motor,glutamate,Tergotr.,12,12
12815,18969,16409,IN08B065,intrinsic,acetylcholine,12901,14095,MNad34,motor,glutamate,abdomen A2,36,36
12816,18969,16409,IN08B065,intrinsic,acetylcholine,19929,14341,MNad33,motor,glutamate,abdomen A2,8,8
12817,18969,16409,IN08B065,intrinsic,acetylcholine,2441,14596,MNhl31,motor,glutamate,Pleural remotor/abductor,8,8
12818,18969,16409,IN08B065,intrinsic,acetylcholine,19114,15262,MNhl17,motor,glutamate,Pleural remotor/abductor,18,18
12819,18969,16409,IN08B065,intrinsic,acetylcholine,12899,16228,MNhl25,motor,glutamate,Acc. ti flexor,5,5
12820,18969,16409,IN08B065,intrinsic,acetylcholine,3958,18491,MNhl40,motor,glutamate,Ti flexor,16,16
12821,18969,16409,IN08B065,intrinsic,acetylcholine,8860,37220,MNhl40,motor,glutamate,Ti flexor,5,5
12822,18969,16409,IN08B065,intrinsic,acetylcholine,2419,152620,MNhl08,motor,glutamate,Sternotrochanter,14,14
12823,18969,16409,IN08B065,intrinsic,acetylcholine,4061,152621,MNhl08,motor,glutamate,Sternotrochanter,33,33
12824,18987,101888,IN20A.22A051,intrinsic,acetylcholine,19443,10811,MNhl38,motor,glutamate,ltm1-tibia,6,6
12825,18987,101888,IN20A.22A051,intrinsic,acetylcholine,17985,11274,MNhl02,motor,glutamate,hind leg,56,56
12826,18987,101888,IN20A.22A051,intrinsic,acetylcholine,5282,11480,MNhl67,motor,glutamate,hind leg,9,9
12827,18987,101888,IN20A.22A051,intrinsic,acetylcholine,21760,11562,MNhl36,motor,glutamate,Sternal anterior rotator,12,12
12828,18987,101888,IN20A.22A051,intrinsic,acetylcholine,2759,12504,MNhl67,motor,glutamate,hind leg,5,5
12829,18987,101888,IN20A.22A051,intrinsic,acetylcholine,19697,12725,MNhl27,motor,glutamate,Acc. ti flexor,18,18
12830,18987,101888,IN20A.22A051,intrinsic,acetylcholine,620,13069,MNhl22,motor,glutamate,Sternotrochanter,18,18
12831,18987,101888,IN20A.22A051,intrinsic,acetylcholine,5505,13170,MNhl24,motor,glutamate,Acc. ti flexor,7,7
12832,18987,101888,IN20A.22A051,intrinsic,acetylcholine,22697,13434,MNhl18,motor,glutamate,Tergotr.,28,28
12833,18987,101888,IN20A.22A051,intrinsic,acetylcholine,17805,14622,MNhl75,motor,glutamate,hind leg,5,5
12834,18987,101888,IN20A.22A051,intrinsic,acetylcholine,2319,15735,MNhl01,motor,glutamate,hind leg,73,73
12835,18987,101888,IN20A.22A051,intrinsic,acetylcholine,20811,20593,MNhl27,motor,glutamate,Acc. ti flexor,6,6
12836,18987,101888,IN20A.22A051,intrinsic,acetylcholine,2419,152620,MNhl08,motor,glutamate,Sternotrochanter,7,7
12837,18987,101888,IN20A.22A051,intrinsic,acetylcholine,4061,152621,MNhl08,motor,glutamate,Sternotrochanter,6,6
12838,18987,101888,IN20A.22A051,intrinsic,acetylcholine,4176,165340,MNhl09,motor,glutamate,Tr extensor,13,13
12839,18993,16767,IN08A016,intrinsic,glutamate,17985,11274,MNhl02,motor,glutamate,hind leg,8,-8
12840,18993,16767,IN08A016,intrinsic,glutamate,7954,13006,MNhl39,motor,glutamate,Ti extensor,26,-26
12841,18993,16767,IN08A016,intrinsic,glutamate,2319,15735,MNhl01,motor,glutamate,hind leg,8,-8
12842,19008,102344,IN23B024,intrinsic,acetylcholine,19443,10811,MNhl38,motor,glutamate,ltm1-tibia,21,21
12843,19008,102344,IN23B024,intrinsic,acetylcholine,734,13241,MNhl19,motor,glutamate,ltm1-tibia,13,13
12844,19015,24164,IN21A041,intrinsic,glutamate,16922,10347,MNhl41,motor,glutamate,Ti extensor,8,-8
12845,19015,24164,IN21A041,intrinsic,glutamate,10125,11813,MNhl02,motor,glutamate,hind leg,5,-5
12846,19015,24164,IN21A041,intrinsic,glutamate,9492,152642,MNhl08,motor,glutamate,Sternotrochanter,21,-21
12847,19015,24164,IN21A041,intrinsic,glutamate,23213,157503,MNhl08,motor,glutamate,Sternotrochanter,8,-8
12848,19015,24164,IN21A041,intrinsic,glutamate,14115,162912,MNhl37,motor,glutamate,Tr extensor,10,-10
12849,19017,23902,IN21A061,intrinsic,glutamate,10125,11813,MNhl02,motor,glutamate,hind leg,50,-50
12850,19017,23902,IN21A061,intrinsic,glutamate,9492,152642,MNhl08,motor,glutamate,Sternotrochanter,12,-12
12851,19017,23902,IN21A061,intrinsic,glutamate,4427,157432,MNhl22,motor,glutamate,Sternotrochanter,13,-13
12852,19017,23902,IN21A061,intrinsic,glutamate,23213,157503,MNhl08,motor,glutamate,Sternotrochanter,6,-6
12853,19017,23902,IN21A061,intrinsic,glutamate,6007,159762,MNhl18,motor,glutamate,Tergotr.,9,-9
12854,19025,12701,IN03B021,intrinsic,gaba,16520,10462,MNhl41,motor,glutamate,Ti extensor,39,-39
12855,19025,12701,IN03B021,intrinsic,gaba,15740,11375,MNad63,motor,glutamate,abdomen A2,9,-9
12856,19025,12701,IN03B021,intrinsic,gaba,15434,11400,MNhl34,motor,glutamate,Sternal posterior rotator,18,-18
12857,19025,12701,IN03B021,intrinsic,gaba,21757,11428,MNad63,motor,glutamate,abdomen A2,67,-67
12858,19025,12701,IN03B021,intrinsic,gaba,12674,12113,MNhl35,motor,glutamate,Fe reductor,17,-17
12859,19025,12701,IN03B021,intrinsic,gaba,5652,12225,MNad36,motor,glutamate,abdomen A2,5,-5
12860,19025,12701,IN03B021,intrinsic,gaba,7954,13006,MNhl39,motor,glutamate,Ti extensor,6,-6
12861,19025,12701,IN03B021,intrinsic,gaba,13750,13144,MNhl65,motor,glutamate,hind leg,11,-11
12862,19025,12701,IN03B021,intrinsic,gaba,12901,14095,MNad34,motor,glutamate,abdomen A2,9,-9
12863,19025,12701,IN03B021,intrinsic,gaba,2441,14596,MNhl31,motor,glutamate,Pleural remotor/abductor,9,-9
12864,19025,12701,IN03B021,intrinsic,gaba,21963,15215,MNad31,motor,glutamate,abdomen A2,8,-8
12865,19025,12701,IN03B021,intrinsic,gaba,19114,15262,MNhl17,motor,glutamate,Pleural remotor/abductor,54,-54
12866,19025,12701,IN03B021,intrinsic,gaba,11531,17947,MNhl34,motor,glutamate,Sternal posterior rotator,26,-26
12867,19025,12701,IN03B021,intrinsic,gaba,20236,23390,MNhl04,motor,glutamate,ltm,9,-9
12868,19025,12701,IN03B021,intrinsic,gaba,3274,27205,MNhl60,motor,unclear,hind leg,10,-10
12869,19025,12701,IN03B021,intrinsic,gaba,7219,28219,MNhl33,motor,glutamate,Sternal posterior rotator,63,-63
12870,19025,12701,IN03B021,intrinsic,gaba,2388,154133,MNhl06,motor,glutamate,Sternal posterior rotator,41,-41
12871,19031,23536,IN07B076,intrinsic,acetylcholine,16793,10011,MNwm03,motor,glutamate,hg1,79,79
12872,19031,23536,IN07B076,intrinsic,acetylcholine,8520,10433,MNwm24,motor,glutamate,hg4,88,88
12873,19031,23536,IN07B076,intrinsic,acetylcholine,7112,13665,MNwm35,motor,glutamate,wing,20,20
12874,19031,23536,IN07B076,intrinsic,acetylcholine,7491,18566,MNhm03,motor,glutamate,haltere,19,19
12875,19051,10104,IN27X002,intrinsic,gaba,15121,13784,MNml24,motor,glutamate,Acc. ti flexor,7,-7
12876,19051,10104,IN27X002,intrinsic,gaba,1797,14168,MNhl17,motor,glutamate,Pleural remotor/abductor,6,-6
12877,19062,10134,IN19A008,intrinsic,gaba,15434,11400,MNhl34,motor,glutamate,Sternal posterior rotator,25,-25
12878,19062,10134,IN19A008,intrinsic,gaba,17546,13298,MNad26,motor,glutamate,abdomen A1,7,-7
12879,19062,10134,IN19A008,intrinsic,gaba,2441,14596,MNhl31,motor,glutamate,Pleural remotor/abductor,5,-5
12880,19062,10134,IN19A008,intrinsic,gaba,1527,14649,MNhl29,motor,glutamate,hind leg,13,-13
12881,19062,10134,IN19A008,intrinsic,gaba,7610,16903,MNhl14,motor,glutamate,Acc. tr flexor,218,-218
12882,19062,10134,IN19A008,intrinsic,gaba,1224,17137,MNhl11,motor,glutamate,Tr flexor,36,-36
12883,19062,10134,IN19A008,intrinsic,gaba,4517,17693,MNhl14,motor,glutamate,Acc. tr flexor,112,-112
12884,19062,10134,IN19A008,intrinsic,gaba,11531,17947,MNhl34,motor,glutamate,Sternal posterior rotator,8,-8
12885,19062,10134,IN19A008,intrinsic,gaba,10615,17970,MNhl62,motor,glutamate,hind leg,5,-5
12886,19062,10134,IN19A008,intrinsic,gaba,4070,19613,MNhl14,motor,glutamate,Acc. tr flexor,69,-69
12887,19062,10134,IN19A008,intrinsic,gaba,643,22465,MNhl12,motor,glutamate,Tr flexor,310,-310
12888,19062,10134,IN19A008,intrinsic,gaba,17250,26883,MNhl12,motor,glutamate,Tr flexor,149,-149
12889,19062,10134,IN19A008,intrinsic,gaba,7219,28219,MNhl33,motor,glutamate,Sternal posterior rotator,29,-29
12890,19062,10134,IN19A008,intrinsic,gaba,14396,28997,MNhl12,motor,glutamate,Tr flexor,194,-194
12891,19062,10134,IN19A008,intrinsic,gaba,5719,40443,MNhl07,motor,glutamate,Tr flexor,129,-129
12892,19062,10134,IN19A008,intrinsic,gaba,10997,41439,MNhl07,motor,glutamate,Tr flexor,56,-56
12893,19062,10134,IN19A008,intrinsic,gaba,19833,96565,MNhl05,motor,glutamate,Tr flexor,198,-198
12894,19062,10134,IN19A008,intrinsic,gaba,2388,154133,MNhl06,motor,glutamate,Sternal posterior rotator,19,-19
12895,19072,10298,IN07B002,intrinsic,acetylcholine,19443,10811,MNhl38,motor,glutamate,ltm1-tibia,58,58
12896,19072,10298,IN07B002,intrinsic,acetylcholine,3879,10968,MNhl68,motor,glutamate,hind leg,30,30
12897,19072,10298,IN07B002,intrinsic,acetylcholine,17985,11274,MNhl02,motor,glutamate,hind leg,46,46
12898,19072,10298,IN07B002,intrinsic,acetylcholine,17059,11529,MNml33,motor,glutamate,Sternal posterior rotator,37,37
12899,19072,10298,IN07B002,intrinsic,acetylcholine,10125,11813,MNhl02,motor,glutamate,hind leg,103,103
12900,19072,10298,IN07B002,intrinsic,acetylcholine,16916,12474,MNhl28,motor,glutamate,Acc. ti flexor,5,5
12901,19072,10298,IN07B002,intrinsic,acetylcholine,12808,13033,MNml23,motor,glutamate,ltm,10,10
12902,19072,10298,IN07B002,intrinsic,acetylcholine,620,13069,MNhl22,motor,glutamate,Sternotrochanter,14,14
12903,19072,10298,IN07B002,intrinsic,acetylcholine,4567,13163,MNfl40,motor,glutamate,Ti flexor,12,12
12904,19072,10298,IN07B002,intrinsic,acetylcholine,7381,13214,MNwm01,motor,glutamate,TTM,59,59
12905,19072,10298,IN07B002,intrinsic,acetylcholine,22697,13434,MNhl18,motor,glutamate,Tergotr.,29,29
12906,19072,10298,IN07B002,intrinsic,acetylcholine,2319,15735,MNhl01,motor,glutamate,hind leg,40,40
12907,19072,10298,IN07B002,intrinsic,acetylcholine,12896,16356,MNhl15,motor,glutamate,ltm2-femur,7,7
12908,19072,10298,IN07B002,intrinsic,acetylcholine,22801,16495,MNml26,motor,glutamate,Acc. ti flexor,9,9
12909,19072,10298,IN07B002,intrinsic,acetylcholine,18716,17316,MNwm02,motor,glutamate,TTM,16,16
12910,19072,10298,IN07B002,intrinsic,acetylcholine,10615,17970,MNhl62,motor,glutamate,hind leg,43,43
12911,19072,10298,IN07B002,intrinsic,acetylcholine,3958,18491,MNhl40,motor,glutamate,Ti flexor,13,13
12912,19072,10298,IN07B002,intrinsic,acetylcholine,8283,19652,MNfl20,motor,glutamate,Tergotr.,25,25
12913,19072,10298,IN07B002,intrinsic,acetylcholine,10836,19758,MNml38,motor,glutamate,ltm1-tibia,9,9
12914,19072,10298,IN07B002,intrinsic,acetylcholine,10176,21665,MNhl13,motor,glutamate,Fe reductor,6,6
12915,19072,10298,IN07B002,intrinsic,acetylcholine,4486,21991,MNhl21,motor,glutamate,Ti flexor,19,19
12916,19072,10298,IN07B002,intrinsic,acetylcholine,17884,22175,MNwm01,motor,glutamate,TTM,28,28
12917,19072,10298,IN07B002,intrinsic,acetylcholine,8642,24493,MNwm02,motor,glutamate,TTM,24,24
12918,19072,10298,IN07B002,intrinsic,acetylcholine,3274,27205,MNhl60,motor,unclear,hind leg,15,15
12919,19072,10298,IN07B002,intrinsic,acetylcholine,16734,27479,MNhl62,motor,glutamate,hind leg,17,17
12920,19072,10298,IN07B002,intrinsic,acetylcholine,2419,152620,MNhl08,motor,glutamate,Sternotrochanter,17,17
12921,19072,10298,IN07B002,intrinsic,acetylcholine,3877,155633,MNfl18,motor,glutamate,Tergotr.,6,6
12922,19072,10298,IN07B002,intrinsic,acetylcholine,6007,159762,MNhl18,motor,glutamate,Tergotr.,22,22
12923,19072,10298,IN07B002,intrinsic,acetylcholine,7274,166385,MNfl38,motor,unknown,ltm1-tibia,7,7
12924,19072,10298,IN07B002,intrinsic,acetylcholine,11724,221983,MNhl01,motor,glutamate,hind leg,23,23
12925,19072,10298,IN07B002,intrinsic,acetylcholine,5738,28532466490,MNml15,motor,glutamate,ltm2-femur,6,6
12926,19085,17695,IN08A019,intrinsic,glutamate,10125,11813,MNhl02,motor,glutamate,hind leg,29,-29
12927,19085,17695,IN08A019,intrinsic,glutamate,18293,18286,MNhl31,motor,glutamate,Pleural remotor/abductor,5,-5
12928,19085,17695,IN08A019,intrinsic,glutamate,6007,159762,MNhl18,motor,glutamate,Tergotr.,17,-17
12929,19086,17433,IN07B032,intrinsic,acetylcholine,11506,10782,MNad42,motor,glutamate,abdomen A2,5,5
12930,19086,17433,IN07B032,intrinsic,acetylcholine,7954,13006,MNhl39,motor,glutamate,Ti extensor,8,8
12931,19086,17433,IN07B032,intrinsic,acetylcholine,12134,13075,MNhl39,motor,glutamate,Ti extensor,5,5
12932,19086,17433,IN07B032,intrinsic,acetylcholine,7491,18566,MNhm03,motor,glutamate,haltere,14,14
12933,19103,26829,IN20A.22A064,intrinsic,acetylcholine,10125,11813,MNhl02,motor,glutamate,hind leg,24,24
12934,19103,26829,IN20A.22A064,intrinsic,acetylcholine,12134,13075,MNhl39,motor,glutamate,Ti extensor,28,28
12935,19103,26829,IN20A.22A064,intrinsic,acetylcholine,9492,152642,MNhl08,motor,glutamate,Sternotrochanter,7,7
12936,19103,26829,IN20A.22A064,intrinsic,acetylcholine,4427,157432,MNhl22,motor,glutamate,Sternotrochanter,7,7
12937,19103,26829,IN20A.22A064,intrinsic,acetylcholine,6007,159762,MNhl18,motor,glutamate,Tergotr.,6,6
12938,19112,24598,IN08B092,intrinsic,acetylcholine,15434,11400,MNhl34,motor,glutamate,Sternal posterior rotator,6,6
12939,19112,24598,IN08B092,intrinsic,acetylcholine,17059,11529,MNml33,motor,glutamate,Sternal posterior rotator,10,10
12940,19112,24598,IN08B092,intrinsic,acetylcholine,2441,14596,MNhl31,motor,glutamate,Pleural remotor/abductor,6,6
12941,19124,13427,IN16B077,intrinsic,glutamate,16520,10462,MNhl41,motor,glutamate,Ti extensor,78,-78
