,source_uid,source_bid,source_name,source_class,source_type,target_uid,target_bid,target_name,target_class,target_type,target_muscle,syn_count,eff_weight
18535,21917,21482,IN06A085,intrinsic,glutamate,6018,49582,MNhm42,motor,glutamate,haltere,56,-56
18536,21921,10281,INXXX045,intrinsic,glutamate,21205,12196,MNml29,motor,glutamate,middle leg,5,-5
18537,21921,10281,INXXX045,intrinsic,glutamate,18438,19206,MNml17,motor,glutamate,Pleural remotor/abductor,5,-5
18538,21932,17386,IN04B100,intrinsic,acetylcholine,15042,10461,MNml41,motor,glutamate,Ti extensor,52,52
18539,21932,17386,IN04B100,intrinsic,acetylcholine,13567,16552,MNml35,motor,glutamate,Fe reductor,6,6
18540,21986,24611,IN12B050,intrinsic,gaba,21205,12196,MNml29,motor,glutamate,middle leg,12,-12
18541,21986,24611,IN12B050,intrinsic,gaba,18192,15883,MNml34,motor,glutamate,Sternal posterior rotator,7,-7
18542,21986,24611,IN12B050,intrinsic,gaba,4941,16035,MNml34,motor,glutamate,Sternal posterior rotator,15,-15
18543,21986,24611,IN12B050,intrinsic,gaba,12094,102786,MNml34,motor,glutamate,Sternal posterior rotator,6,-6
18544,21986,24611,IN12B050,intrinsic,gaba,9631,162868,MNml24,motor,glutamate,Acc. ti flexor,5,-5
18545,21992,167015,IN20A.22A087,intrinsic,acetylcholine,21205,12196,MNml29,motor,glutamate,middle leg,6,6
18546,21992,167015,IN20A.22A087,intrinsic,acetylcholine,12808,13033,MNml23,motor,glutamate,ltm,6,6
18547,21992,167015,IN20A.22A087,intrinsic,acetylcholine,14402,17930,MNml09,motor,glutamate,Tr extensor,10,10
18548,21992,167015,IN20A.22A087,intrinsic,acetylcholine,553,18716,MNml22,motor,glutamate,Sternotrochanter,5,5
18549,21992,167015,IN20A.22A087,intrinsic,acetylcholine,13678,162833,MNml37,motor,glutamate,Tr extensor,7,7
18550,21995,13544,IN00A057,intrinsic,gaba,16794,10145,MNwm26,motor,glutamate,i2,90,-90
18551,21995,13544,IN00A057,intrinsic,gaba,6612,10225,MNwm25,motor,glutamate,i1,8,-8
18552,21995,13544,IN00A057,intrinsic,gaba,17815,14390,MNwm26,motor,glutamate,i2,119,-119
18553,21996,13148,IN06A019,intrinsic,glutamate,7310,10055,MNwm18,motor,glutamate,b3,109,-109
18554,21996,13148,IN06A019,intrinsic,glutamate,7329,10115,MNwm25,motor,glutamate,i1,94,-94
18555,21996,13148,IN06A019,intrinsic,glutamate,9899,10123,MNwm03,motor,glutamate,hg1,8,-8
18556,21996,13148,IN06A019,intrinsic,glutamate,14349,10571,MNhm42,motor,glutamate,haltere,33,-33
18557,21996,13148,IN06A019,intrinsic,glutamate,13025,17216,MNhm43,motor,glutamate,haltere,17,-17
18558,22006,100986,IN08B104,intrinsic,acetylcholine,4751,10017,MNwm16,motor,glutamate,b1,10,10
18559,22006,100986,IN08B104,intrinsic,acetylcholine,16794,10145,MNwm26,motor,glutamate,i2,13,13
18560,22006,100986,IN08B104,intrinsic,acetylcholine,7297,10287,MNwm28,motor,glutamate,iii3,10,10
18561,22006,100986,IN08B104,intrinsic,acetylcholine,902,10521,MNwm31,motor,glutamate,tp1,9,9
18562,22006,100986,IN08B104,intrinsic,acetylcholine,17307,13151,MNhm41,motor,glutamate,hiii2,9,9
18563,22006,100986,IN08B104,intrinsic,acetylcholine,14172,13717,MNad26,motor,glutamate,abdomen A1,15,15
18564,22006,100986,IN08B104,intrinsic,acetylcholine,17815,14390,MNwm26,motor,glutamate,i2,11,11
18565,22006,100986,IN08B104,intrinsic,acetylcholine,21191,46457,MNwm36,motor,glutamate,wing,12,12
18566,22012,24409,IN16B090,intrinsic,glutamate,15042,10461,MNml41,motor,glutamate,Ti extensor,79,-79
18567,22012,24409,IN16B090,intrinsic,glutamate,20793,11489,MNml39,motor,glutamate,Ti extensor,42,-42
18568,22012,24409,IN16B090,intrinsic,glutamate,5090,14828,MNml81,motor,glutamate,middle leg,17,-17
18569,22012,24409,IN16B090,intrinsic,glutamate,9631,162868,MNml24,motor,glutamate,Acc. ti flexor,24,-24
18570,22012,24409,IN16B090,intrinsic,glutamate,4287,200065,MNml77,motor,glutamate,middle leg,7,-7
18571,22014,22410,IN08A040,intrinsic,glutamate,902,10521,MNwm31,motor,glutamate,tp1,9,-9
18572,22014,22410,IN08A040,intrinsic,glutamate,15987,10766,MNwm32,motor,glutamate,tp2,14,-14
18573,22014,22410,IN08A040,intrinsic,glutamate,7718,11054,MNwm30,motor,glutamate,ps2,5,-5
18574,22014,22410,IN08A040,intrinsic,glutamate,9083,11372,MNxm01,motor,gaba,None,9,-9
18575,22026,10685,IN19A016,intrinsic,gaba,17059,11529,MNml33,motor,glutamate,Sternal posterior rotator,132,-132
18576,22026,10685,IN19A016,intrinsic,gaba,21205,12196,MNml29,motor,glutamate,middle leg,273,-273
18577,22026,10685,IN19A016,intrinsic,gaba,11713,12308,MNxm02,motor,glutamate,None,6,-6
18578,22026,10685,IN19A016,intrinsic,gaba,5090,14828,MNml81,motor,glutamate,middle leg,34,-34
18579,22026,10685,IN19A016,intrinsic,gaba,4941,16035,MNml34,motor,glutamate,Sternal posterior rotator,219,-219
18580,22026,10685,IN19A016,intrinsic,gaba,13567,16552,MNml35,motor,glutamate,Fe reductor,96,-96
18581,22026,10685,IN19A016,intrinsic,gaba,14402,17930,MNml09,motor,glutamate,Tr extensor,10,-10
18582,22026,10685,IN19A016,intrinsic,gaba,18438,19206,MNml17,motor,glutamate,Pleural remotor/abductor,199,-199
18583,22026,10685,IN19A016,intrinsic,gaba,6706,34115,MNml07,motor,glutamate,Tr flexor,6,-6
18584,22026,10685,IN19A016,intrinsic,gaba,20841,41482,MNml31,motor,glutamate,Pleural remotor/abductor,30,-30
18585,22026,10685,IN19A016,intrinsic,gaba,14297,102019,MNml14,motor,gaba,Acc. tr flexor,7,-7
18586,22026,10685,IN19A016,intrinsic,gaba,12094,102786,MNml34,motor,glutamate,Sternal posterior rotator,230,-230
18587,22026,10685,IN19A016,intrinsic,gaba,5737,104697,MNml06,motor,glutamate,Sternal posterior rotator,78,-78
18588,22026,10685,IN19A016,intrinsic,gaba,8478,166337,MNml31,motor,glutamate,Pleural remotor/abductor,56,-56
18589,22030,22312,IN08B062,intrinsic,acetylcholine,17594,10865,MNad67,motor,gaba,abdomen,17,17
18590,22030,22312,IN08B062,intrinsic,acetylcholine,23252,11063,MNad67,motor,glutamate,abdomen,14,14
18591,22030,22312,IN08B062,intrinsic,acetylcholine,12673,12509,MNad15,motor,unknown,abdomen,6,6
18592,22030,22312,IN08B062,intrinsic,acetylcholine,1578,12612,MNad15,motor,glutamate,abdomen,12,12
18593,22030,22312,IN08B062,intrinsic,acetylcholine,17111,159031,MNad08,motor,unknown,abdomen,6,6
18594,22034,11111,IN13B008,intrinsic,gaba,7022,10110,MNwm34,motor,glutamate,TTM,161,-161
18595,22034,11111,IN13B008,intrinsic,gaba,10829,10130,MNwm23,motor,glutamate,hg3,8,-8
18596,22034,11111,IN13B008,intrinsic,gaba,8520,10433,MNwm24,motor,glutamate,hg4,118,-118
18597,22034,11111,IN13B008,intrinsic,gaba,2924,10931,MNwm23,motor,gaba,hg3,128,-128
18598,22034,11111,IN13B008,intrinsic,gaba,7112,13665,MNwm35,motor,glutamate,wing,5,-5
18599,22034,11111,IN13B008,intrinsic,gaba,13504,32253,MNml79,motor,glutamate,middle leg,42,-42
18600,22034,11111,IN13B008,intrinsic,gaba,18973,48865,MNml04,motor,glutamate,ltm,9,-9
18601,22038,10453,IN19A009,intrinsic,acetylcholine,10125,11813,MNhl02,motor,glutamate,hind leg,24,24
18602,22038,10453,IN19A009,intrinsic,acetylcholine,21508,19074,MNhl27,motor,glutamate,Acc. ti flexor,19,19
18603,22038,10453,IN19A009,intrinsic,acetylcholine,4427,157432,MNhl22,motor,glutamate,Sternotrochanter,8,8
18604,22038,10453,IN19A009,intrinsic,acetylcholine,22049,163009,MNhl73,motor,glutamate,hind leg,5,5
18605,22038,10453,IN19A009,intrinsic,acetylcholine,12159,164741,MNhl36,motor,glutamate,Sternal anterior rotator,5,5
18606,22040,22342,IN04B103,intrinsic,acetylcholine,15773,16017,MNml85,motor,glutamate,middle leg,5,5
18607,22040,22342,IN04B103,intrinsic,acetylcholine,22801,16495,MNml26,motor,glutamate,Acc. ti flexor,6,6
18608,22040,22342,IN04B103,intrinsic,acetylcholine,553,18716,MNml22,motor,glutamate,Sternotrochanter,5,5
18609,22040,22342,IN04B103,intrinsic,acetylcholine,17884,22175,MNwm01,motor,glutamate,TTM,6,6
18610,22042,22476,IN05B074,intrinsic,gaba,19815,10958,MNwm29,motor,gaba,ps1,9,-9
18611,22045,20477,IN07B048,intrinsic,acetylcholine,12036,10014,MNwm20,motor,gaba,DLM c-f,19,19
18612,22045,20477,IN07B048,intrinsic,acetylcholine,19039,10074,MNwm19,motor,acetylcholine,"DLM a, b",9,9
18613,22045,20477,IN07B048,intrinsic,acetylcholine,23518,10088,MNwm20,motor,glutamate,DLM c-f,23,23
18614,22045,20477,IN07B048,intrinsic,acetylcholine,21374,10361,MNwm20,motor,unknown,DLM c-f,7,7
18615,22045,20477,IN07B048,intrinsic,acetylcholine,3512,10589,MNwm19,motor,glutamate,"DLM a, b",30,30
18616,22045,20477,IN07B048,intrinsic,acetylcholine,19699,10592,MNwm20,motor,glutamate,DLM c-f,13,13
18617,22045,20477,IN07B048,intrinsic,acetylcholine,22290,10892,MNwm20,motor,unknown,DLM c-f,7,7
18618,22045,20477,IN07B048,intrinsic,acetylcholine,17060,11663,MNwm15,motor,gaba,"DVM 2a, b",6,6
18619,22045,20477,IN07B048,intrinsic,acetylcholine,9186,12330,MNwm21,motor,glutamate,DVM 1a-c,6,6
18620,22045,20477,IN07B048,intrinsic,acetylcholine,16741,14017,MNwm21,motor,unknown,DVM 1a-c,9,9
18621,22045,20477,IN07B048,intrinsic,acetylcholine,22228,14898,MNwm21,motor,acetylcholine,DVM 1a-c,6,6
18622,22045,20477,IN07B048,intrinsic,acetylcholine,18198,169914,MNwm20,motor,glutamate,DLM c-f,10,10
18623,22047,11141,IN12A003,intrinsic,acetylcholine,10125,11813,MNhl02,motor,glutamate,hind leg,21,21
18624,22048,10745,IN14A002,intrinsic,glutamate,21205,12196,MNml29,motor,glutamate,middle leg,8,-8
18625,22048,10745,IN14A002,intrinsic,glutamate,13504,32253,MNml79,motor,glutamate,middle leg,20,-20
18626,22048,10745,IN14A002,intrinsic,glutamate,3850,35735,MNml04,motor,gaba,ltm,38,-38
18627,22048,10745,IN14A002,intrinsic,glutamate,18973,48865,MNml04,motor,glutamate,ltm,27,-27
18628,22048,10745,IN14A002,intrinsic,glutamate,9631,162868,MNml24,motor,glutamate,Acc. ti flexor,18,-18
18629,22056,20769,IN18B045,intrinsic,acetylcholine,16520,10462,MNhl41,motor,glutamate,Ti extensor,7,7
18630,22056,20769,IN18B045,intrinsic,acetylcholine,17059,11529,MNml33,motor,glutamate,Sternal posterior rotator,7,7
18631,22056,20769,IN18B045,intrinsic,acetylcholine,5684,21255,MNml31,motor,glutamate,Pleural remotor/abductor,10,10
18632,22056,20769,IN18B045,intrinsic,acetylcholine,17884,22175,MNwm01,motor,glutamate,TTM,14,14
18633,22056,20769,IN18B045,intrinsic,acetylcholine,8642,24493,MNwm02,motor,glutamate,TTM,5,5
18634,22058,20507,IN19B071,intrinsic,acetylcholine,14349,10571,MNhm42,motor,glutamate,haltere,22,22
18635,22059,20111,IN23B018,intrinsic,acetylcholine,14172,13717,MNad26,motor,glutamate,abdomen A1,9,9
18636,22065,29477,IN09A079,intrinsic,gaba,12151,10710,MNml40,motor,glutamate,Ti flexor,7,-7
18637,22065,29477,IN09A079,intrinsic,gaba,7965,13036,MNml81,motor,glutamate,middle leg,6,-6
18638,22065,29477,IN09A079,intrinsic,gaba,15121,13784,MNml24,motor,glutamate,Acc. ti flexor,5,-5
18639,22065,29477,IN09A079,intrinsic,gaba,11854,15623,MNml21,motor,glutamate,Ti flexor,29,-29
18640,22065,29477,IN09A079,intrinsic,gaba,19605,16635,MNml30,motor,glutamate,Ti flexor,8,-8
18641,22065,29477,IN09A079,intrinsic,gaba,5217,25212,MNml26,motor,glutamate,Acc. ti flexor,7,-7
18642,22066,20537,IN19B067,intrinsic,acetylcholine,12036,10014,MNwm20,motor,gaba,DLM c-f,50,50
18643,22066,20537,IN19B067,intrinsic,acetylcholine,19039,10074,MNwm19,motor,acetylcholine,"DLM a, b",62,62
18644,22066,20537,IN19B067,intrinsic,acetylcholine,23518,10088,MNwm20,motor,glutamate,DLM c-f,41,41
18645,22066,20537,IN19B067,intrinsic,acetylcholine,10829,10130,MNwm23,motor,glutamate,hg3,42,42
18646,22066,20537,IN19B067,intrinsic,acetylcholine,9467,10178,MNwm36,motor,glutamate,wing,22,22
18647,22066,20537,IN19B067,intrinsic,acetylcholine,16523,10200,MNwm24,motor,glutamate,hg4,54,54
18648,22066,20537,IN19B067,intrinsic,acetylcholine,21374,10361,MNwm20,motor,unknown,DLM c-f,42,42
18649,22066,20537,IN19B067,intrinsic,acetylcholine,3512,10589,MNwm19,motor,glutamate,"DLM a, b",102,102
18650,22066,20537,IN19B067,intrinsic,acetylcholine,19699,10592,MNwm20,motor,glutamate,DLM c-f,30,30
18651,22066,20537,IN19B067,intrinsic,acetylcholine,16650,10694,MNwm30,motor,glutamate,ps2,14,14
18652,22066,20537,IN19B067,intrinsic,acetylcholine,22290,10892,MNwm20,motor,unknown,DLM c-f,55,55
18653,22066,20537,IN19B067,intrinsic,acetylcholine,14548,16559,MNwm15,motor,acetylcholine,"DVM 2a, b",7,7
18654,22066,20537,IN19B067,intrinsic,acetylcholine,14800,18309,MNwm20,motor,glutamate,DLM c-f,55,55
18655,22066,20537,IN19B067,intrinsic,acetylcholine,21191,46457,MNwm36,motor,glutamate,wing,6,6
18656,22066,20537,IN19B067,intrinsic,acetylcholine,9489,162240,MNwm20,motor,glutamate,DLM c-f,40,40
18657,22066,20537,IN19B067,intrinsic,acetylcholine,18198,169914,MNwm20,motor,glutamate,DLM c-f,31,31
18658,22069,18672,IN03B061,intrinsic,gaba,19970,10013,MNwm16,motor,glutamate,b1,55,-55
18659,22069,18672,IN03B061,intrinsic,gaba,12438,10131,MNwm17,motor,glutamate,b2,8,-8
18660,22069,18672,IN03B061,intrinsic,gaba,902,10521,MNwm31,motor,glutamate,tp1,6,-6
18661,22073,18306,IN21A034,intrinsic,glutamate,7022,10110,MNwm34,motor,glutamate,TTM,11,-11
18662,22080,18470,IN18B043,intrinsic,acetylcholine,16794,10145,MNwm26,motor,glutamate,i2,34,34
18663,22080,18470,IN18B043,intrinsic,acetylcholine,21382,10787,MNad34,motor,glutamate,abdomen A1,10,10
18664,22080,18470,IN18B043,intrinsic,acetylcholine,8584,15561,MNad31,motor,glutamate,abdomen A2,7,7
18665,22080,18470,IN18B043,intrinsic,acetylcholine,11280,15801,MNad33,motor,glutamate,abdomen A2,47,47
18666,22083,18208,IN04B040,intrinsic,acetylcholine,15042,10461,MNml41,motor,glutamate,Ti extensor,11,11
18667,22083,18208,IN04B040,intrinsic,acetylcholine,21205,12196,MNml29,motor,glutamate,middle leg,9,9
18668,22083,18208,IN04B040,intrinsic,acetylcholine,5090,14828,MNml81,motor,glutamate,middle leg,10,10
18669,22083,18208,IN04B040,intrinsic,acetylcholine,18438,19206,MNml17,motor,glutamate,Pleural remotor/abductor,54,54
18670,22083,18208,IN04B040,intrinsic,acetylcholine,6016,35432,MNml03,motor,glutamate,Fe reductor,9,9
18671,22083,18208,IN04B040,intrinsic,acetylcholine,17,42738,MNml03,motor,glutamate,Fe reductor,13,13
18672,22088,27702,IN07B084,intrinsic,acetylcholine,7310,10055,MNwm18,motor,glutamate,b3,5,5
18673,22088,27702,IN07B084,intrinsic,acetylcholine,7329,10115,MNwm25,motor,glutamate,i1,42,42
18674,22088,27702,IN07B084,intrinsic,acetylcholine,9899,10123,MNwm03,motor,glutamate,hg1,22,22
18675,22088,27702,IN07B084,intrinsic,acetylcholine,14349,10571,MNhm42,motor,glutamate,haltere,8,8
18676,22088,27702,IN07B084,intrinsic,acetylcholine,21344,10825,MNhm03,motor,glutamate,haltere,7,7
18677,22088,27702,IN07B084,intrinsic,acetylcholine,17815,14390,MNwm26,motor,glutamate,i2,20,20
18678,22088,27702,IN07B084,intrinsic,acetylcholine,7491,18566,MNhm03,motor,glutamate,haltere,7,7
18679,22095,16105,IN19B045,intrinsic,acetylcholine,18117,10067,MNwm18,motor,glutamate,b3,16,16
18680,22095,16105,IN19B045,intrinsic,acetylcholine,9899,10123,MNwm03,motor,glutamate,hg1,69,69
18681,22095,16105,IN19B045,intrinsic,acetylcholine,16523,10200,MNwm24,motor,glutamate,hg4,8,8
18682,22095,16105,IN19B045,intrinsic,acetylcholine,2382,11991,MNwm35,motor,glutamate,wing,12,12
18683,22095,16105,IN19B045,intrinsic,acetylcholine,9186,12330,MNwm21,motor,glutamate,DVM 1a-c,19,19
18684,22095,16105,IN19B045,intrinsic,acetylcholine,9202,12756,MNad35,motor,glutamate,abdomen A2,8,8
18685,22095,16105,IN19B045,intrinsic,acetylcholine,16741,14017,MNwm21,motor,unknown,DVM 1a-c,10,10
18686,22095,16105,IN19B045,intrinsic,acetylcholine,3706,38723486729,MNwm21,motor,unknown,DVM 1a-c,6,6
18687,22096,16239,IN19B087,intrinsic,acetylcholine,8520,10433,MNwm24,motor,glutamate,hg4,12,12
18688,22096,16239,IN19B087,intrinsic,acetylcholine,11506,10782,MNad42,motor,glutamate,abdomen A2,7,7
18689,22096,16239,IN19B087,intrinsic,acetylcholine,21757,11428,MNad63,motor,glutamate,abdomen A2,7,7
18690,22096,16239,IN19B087,intrinsic,acetylcholine,16497,12529,MNad35,motor,glutamate,abdomen A2,6,6
18691,22096,16239,IN19B087,intrinsic,acetylcholine,12901,14095,MNad34,motor,glutamate,abdomen A2,33,33
18692,22096,16239,IN19B087,intrinsic,acetylcholine,19929,14341,MNad33,motor,glutamate,abdomen A2,19,19
18693,22096,16239,IN19B087,intrinsic,acetylcholine,21963,15215,MNad31,motor,glutamate,abdomen A2,6,6
18694,22097,15843,IN03B049,intrinsic,gaba,1180,10204,MNwm29,motor,glutamate,ps1,100,-100
18695,22097,15843,IN03B049,intrinsic,gaba,902,10521,MNwm31,motor,glutamate,tp1,24,-24
18696,22097,15843,IN03B049,intrinsic,gaba,15987,10766,MNwm32,motor,glutamate,tp2,6,-6
18697,22097,15843,IN03B049,intrinsic,gaba,3235,10778,MNwm31,motor,gaba,tp1,60,-60
18698,22097,15843,IN03B049,intrinsic,gaba,5228,13883,MNhl88,motor,glutamate,hind leg,16,-16
18699,22097,15843,IN03B049,intrinsic,gaba,21191,46457,MNwm36,motor,glutamate,wing,6,-6
18700,22103,16269,IN08B068,intrinsic,acetylcholine,7310,10055,MNwm18,motor,glutamate,b3,17,17
18701,22103,16269,IN08B068,intrinsic,acetylcholine,7329,10115,MNwm25,motor,glutamate,i1,51,51
18702,22103,16269,IN08B068,intrinsic,acetylcholine,16794,10145,MNwm26,motor,glutamate,i2,67,67
18703,22103,16269,IN08B068,intrinsic,acetylcholine,6612,10225,MNwm25,motor,glutamate,i1,27,27
18704,22103,16269,IN08B068,intrinsic,acetylcholine,3222,10614,MNwm27,motor,glutamate,iii1,6,6
18705,22103,16269,IN08B068,intrinsic,acetylcholine,21382,10787,MNad34,motor,glutamate,abdomen A1,47,47
18706,22103,16269,IN08B068,intrinsic,acetylcholine,17546,13298,MNad26,motor,glutamate,abdomen A1,42,42
18707,22103,16269,IN08B068,intrinsic,acetylcholine,14172,13717,MNad26,motor,glutamate,abdomen A1,65,65
18708,22103,16269,IN08B068,intrinsic,acetylcholine,12901,14095,MNad34,motor,glutamate,abdomen A2,21,21
18709,22103,16269,IN08B068,intrinsic,acetylcholine,17815,14390,MNwm26,motor,glutamate,i2,64,64
18710,22109,25897,IN11A028,intrinsic,glutamate,19970,10013,MNwm16,motor,glutamate,b1,8,-8
18711,22109,25897,IN11A028,intrinsic,glutamate,4751,10017,MNwm16,motor,glutamate,b1,76,-76
18712,22109,25897,IN11A028,intrinsic,glutamate,1864,10064,MNwm17,motor,glutamate,b2,76,-76
18713,22109,25897,IN11A028,intrinsic,glutamate,12438,10131,MNwm17,motor,glutamate,b2,31,-31
18714,22109,25897,IN11A028,intrinsic,glutamate,16794,10145,MNwm26,motor,glutamate,i2,34,-34
18715,22109,25897,IN11A028,intrinsic,glutamate,16523,10200,MNwm24,motor,glutamate,hg4,5,-5
18716,22109,25897,IN11A028,intrinsic,glutamate,21344,10825,MNhm03,motor,glutamate,haltere,7,-7
18717,22109,25897,IN11A028,intrinsic,glutamate,2382,11991,MNwm35,motor,glutamate,wing,18,-18
18718,22109,25897,IN11A028,intrinsic,glutamate,7112,13665,MNwm35,motor,glutamate,wing,33,-33
18719,22109,25897,IN11A028,intrinsic,glutamate,17815,14390,MNwm26,motor,glutamate,i2,11,-11
18720,22114,14038,IN16B052,intrinsic,glutamate,13881,16295,MNml36,motor,glutamate,Sternal anterior rotator,7,-7
18721,22114,14038,IN16B052,intrinsic,glutamate,1043,20119,MNml36,motor,glutamate,Sternal anterior rotator,18,-18
18722,22120,23800,IN06B079,intrinsic,gaba,19039,10074,MNwm19,motor,acetylcholine,"DLM a, b",6,-6
18723,22120,23800,IN06B079,intrinsic,gaba,21374,10361,MNwm20,motor,unknown,DLM c-f,22,-22
18724,22120,23800,IN06B079,intrinsic,gaba,22290,10892,MNwm20,motor,unknown,DLM c-f,7,-7
18725,22120,23800,IN06B079,intrinsic,gaba,14800,18309,MNwm20,motor,glutamate,DLM c-f,22,-22
18726,22120,23800,IN06B079,intrinsic,gaba,9489,162240,MNwm20,motor,glutamate,DLM c-f,22,-22
18727,22120,23800,IN06B079,intrinsic,gaba,18198,169914,MNwm20,motor,glutamate,DLM c-f,9,-9
18728,22131,23830,IN16B062,intrinsic,glutamate,1864,10064,MNwm17,motor,glutamate,b2,33,-33
18729,22131,23830,IN16B062,intrinsic,glutamate,6612,10225,MNwm25,motor,glutamate,i1,5,-5
18730,22131,23830,IN16B062,intrinsic,glutamate,6389,15244,MNnm13,motor,unknown,neck,5,-5
18731,22133,23434,IN07B081,intrinsic,acetylcholine,12036,10014,MNwm20,motor,gaba,DLM c-f,5,5
18732,22133,23434,IN07B081,intrinsic,acetylcholine,19039,10074,MNwm19,motor,acetylcholine,"DLM a, b",10,10
18733,22133,23434,IN07B081,intrinsic,acetylcholine,16794,10145,MNwm26,motor,glutamate,i2,40,40
18734,22133,23434,IN07B081,intrinsic,acetylcholine,6612,10225,MNwm25,motor,glutamate,i1,9,9
18735,22133,23434,IN07B081,intrinsic,acetylcholine,21374,10361,MNwm20,motor,unknown,DLM c-f,34,34
18736,22133,23434,IN07B081,intrinsic,acetylcholine,3512,10589,MNwm19,motor,glutamate,"DLM a, b",10,10
18737,22133,23434,IN07B081,intrinsic,acetylcholine,23285,10733,MNwm21,motor,acetylcholine,DVM 1a-c,20,20
18738,22133,23434,IN07B081,intrinsic,acetylcholine,23125,11776,MNwm15,motor,glutamate,"DVM 3a, b",6,6
18739,22133,23434,IN07B081,intrinsic,acetylcholine,22228,14898,MNwm21,motor,acetylcholine,DVM 1a-c,28,28
18740,22133,23434,IN07B081,intrinsic,acetylcholine,14800,18309,MNwm20,motor,glutamate,DLM c-f,11,11
18741,22133,23434,IN07B081,intrinsic,acetylcholine,9489,162240,MNwm20,motor,glutamate,DLM c-f,20,20
18742,22133,23434,IN07B081,intrinsic,acetylcholine,18198,169914,MNwm20,motor,glutamate,DLM c-f,18,18
18743,22133,23434,IN07B081,intrinsic,acetylcholine,3706,38723486729,MNwm21,motor,unknown,DVM 1a-c,20,20
18744,22134,23568,IN01A073,intrinsic,acetylcholine,20793,11489,MNml39,motor,glutamate,Ti extensor,5,5
18745,22134,23568,IN01A073,intrinsic,acetylcholine,12533,13746,MNml27,motor,glutamate,Acc. ti flexor,12,12
18746,22134,23568,IN01A073,intrinsic,acetylcholine,18438,19206,MNml17,motor,glutamate,Pleural remotor/abductor,5,5
18747,22134,23568,IN01A073,intrinsic,acetylcholine,9631,162868,MNml24,motor,glutamate,Acc. ti flexor,6,6
18748,22135,23172,IN20A.22A046,intrinsic,acetylcholine,12808,13033,MNml23,motor,glutamate,ltm,9,9
18749,22135,23172,IN20A.22A046,intrinsic,acetylcholine,12533,13746,MNml27,motor,glutamate,Acc. ti flexor,32,32
18750,22135,23172,IN20A.22A046,intrinsic,acetylcholine,8316,15616,MNml80,motor,glutamate,middle leg,32,32
18751,22135,23172,IN20A.22A046,intrinsic,acetylcholine,13860,16497,MNml84,motor,glutamate,middle leg,6,6
18752,22135,23172,IN20A.22A046,intrinsic,acetylcholine,17081,18664,MNml27,motor,glutamate,Acc. ti flexor,8,8
18753,22135,23172,IN20A.22A046,intrinsic,acetylcholine,11401,30781,MNml78,motor,glutamate,middle leg,8,8
18754,22135,23172,IN20A.22A046,intrinsic,acetylcholine,13504,32253,MNml79,motor,glutamate,middle leg,10,10
18755,22135,23172,IN20A.22A046,intrinsic,acetylcholine,6695,35950,MNml78,motor,glutamate,middle leg,6,6
18756,22135,23172,IN20A.22A046,intrinsic,acetylcholine,14859,156505,MNml76,motor,glutamate,middle leg,10,10
18757,22141,11575,IN13A010,intrinsic,gaba,7792,13817,MNml16,motor,glutamate,Sternal adductor,40,-40
18758,22141,11575,IN13A010,intrinsic,gaba,12723,19704,MNml12,motor,glutamate,Tr flexor,70,-70
18759,22141,11575,IN13A010,intrinsic,gaba,6191,22718,MNml07,motor,glutamate,Tr flexor,12,-12
18760,22141,11575,IN13A010,intrinsic,gaba,4990,23364,MNml05,motor,glutamate,Tr flexor,35,-35
18761,22141,11575,IN13A010,intrinsic,gaba,13128,153315,MNml12,motor,glutamate,Tr flexor,84,-84
18762,22141,11575,IN13A010,intrinsic,gaba,15565,155218,MNml12,motor,glutamate,Tr flexor,84,-84
18763,22141,11575,IN13A010,intrinsic,gaba,12554,156180,MNml14,motor,gaba,Acc. tr flexor,56,-56
18764,22141,11575,IN13A010,intrinsic,gaba,21068,156233,MNml07,motor,glutamate,Tr flexor,24,-24
18765,22145,23598,IN06B066,intrinsic,gaba,19039,10074,MNwm19,motor,acetylcholine,"DLM a, b",30,-30
18766,22145,23598,IN06B066,intrinsic,gaba,21374,10361,MNwm20,motor,unknown,DLM c-f,7,-7
18767,22145,23598,IN06B066,intrinsic,gaba,3512,10589,MNwm19,motor,glutamate,"DLM a, b",9,-9
18768,22145,23598,IN06B066,intrinsic,gaba,3235,10778,MNwm31,motor,gaba,tp1,13,-13
18769,22145,23598,IN06B066,intrinsic,gaba,14800,18309,MNwm20,motor,glutamate,DLM c-f,30,-30
18770,22145,23598,IN06B066,intrinsic,gaba,21191,46457,MNwm36,motor,glutamate,wing,5,-5
18771,22145,23598,IN06B066,intrinsic,gaba,9489,162240,MNwm20,motor,glutamate,DLM c-f,21,-21
18772,22145,23598,IN06B066,intrinsic,gaba,18198,169914,MNwm20,motor,glutamate,DLM c-f,26,-26
18773,22150,12001,IN18B016,intrinsic,acetylcholine,16473,14468,MNhl40,motor,glutamate,Ti flexor,5,5
18774,22157,10136,IN12B002,intrinsic,gaba,3879,10968,MNhl68,motor,glutamate,hind leg,10,-10
18775,22157,10136,IN12B002,intrinsic,gaba,14057,11022,MNhl36,motor,glutamate,Sternal anterior rotator,17,-17
18776,22157,10136,IN12B002,intrinsic,gaba,21760,11562,MNhl36,motor,glutamate,Sternal anterior rotator,29,-29
18777,22157,10136,IN12B002,intrinsic,gaba,17546,13298,MNad26,motor,glutamate,abdomen A1,7,-7
