,source_uid,source_bid,source_name,source_class,target_uid,target_bid,target_name,target_class,nt_type,neuropil,syn_count,eff_weight
7609,7602,10194,DNxl004,descending,10000,13476,IN07B029,intrinsic,glutamate,T3,10,-10
7610,3116,10210,DNxl010,descending,10000,13476,IN07B029,intrinsic,gaba,T3,39,-39
7611,4058,10217,DNxl010,descending,10000,13476,IN07B029,intrinsic,gaba,T3,125,-125
7612,10828,10526,DNxl004,descending,10000,13476,IN07B029,intrinsic,glutamate,T3,8,-8
7613,4481,10760,DNxl001,descending,10000,13476,IN07B029,intrinsic,acetylcholine,T3,7,7
7614,5800,11048,DNxl005,descending,10000,13476,IN07B029,intrinsic,acetylcholine,T3,19,19
7615,9717,11270,DNxl129,descending,10000,13476,IN07B029,intrinsic,acetylcholine,T3,16,16
7616,17072,11693,DNxn182,descending,10000,13476,IN07B029,intrinsic,gaba,T3,5,-5
7617,12639,26039,DNxn013,descending,10007,32044,IN08B108,intrinsic,acetylcholine,T3,7,7
7618,17106,28224,DNxn013,descending,10007,32044,IN08B108,intrinsic,acetylcholine,T3,8,8
7619,624,35897,DNxn013,descending,10007,32044,IN08B108,intrinsic,acetylcholine,T3,7,7
7620,10426,12214,DNxl028,descending,10010,22842,IN13B089,intrinsic,acetylcholine,T3,5,5
7621,4148,12882,DNxl114,descending,10010,22842,IN13B089,intrinsic,gaba,T3,6,-6
7622,3116,10210,DNxl010,descending,10011,22446,IN12B037,intrinsic,gaba,T3,7,-7
7623,5661,11859,DNxl118,descending,10011,22446,IN12B037,intrinsic,gaba,T3,8,-8
7624,14500,11887,DNxl118,descending,10011,22446,IN12B037,intrinsic,gaba,T3,7,-7
7625,2803,12466,DNxl114,descending,10011,22446,IN12B037,intrinsic,gaba,T3,8,-8
7626,2499,12619,DNxl115,descending,10011,22446,IN12B037,intrinsic,gaba,T3,5,-5
7627,5126,12791,DNxl110,descending,10011,22446,IN12B037,intrinsic,acetylcholine,T3,8,8
7628,20372,13049,DNxl106,descending,10011,22446,IN12B037,intrinsic,acetylcholine,T3,10,10
7629,15030,13088,DNxl106,descending,10011,22446,IN12B037,intrinsic,acetylcholine,T3,5,5
7630,22668,13502,DNxl102,descending,10011,22446,IN12B037,intrinsic,acetylcholine,T3,5,5
7631,15007,10633,DNut060,descending,10013,43933,IN07B098,intrinsic,acetylcholine,T3,5,5
7632,9447,12275,DNut002,descending,10013,43933,IN07B098,intrinsic,acetylcholine,T3,10,10
7633,889,10095,DNxl055,descending,10017,11379,IN01A012,intrinsic,gaba,T3,6,-6
7634,5945,10103,DNxl041,descending,10017,11379,IN01A012,intrinsic,gaba,T3,40,-40
7635,4058,10217,DNxl010,descending,10017,11379,IN01A012,intrinsic,gaba,T3,6,-6
7636,14360,10339,DNxl058,descending,10017,11379,IN01A012,intrinsic,acetylcholine,T3,32,32
7637,1178,10466,DNxl040,descending,10017,11379,IN01A012,intrinsic,gaba,T3,14,-14
7638,21371,11019,DNxl129,descending,10017,11379,IN01A012,intrinsic,acetylcholine,T3,25,25
7639,12402,12594,DNxl132,descending,10017,11379,IN01A012,intrinsic,gaba,T3,16,-16
7640,8866,16683,DNxl091,descending,10017,11379,IN01A012,intrinsic,acetylcholine,T3,17,17
7641,889,10095,DNxl055,descending,10023,165672,IN21A035,intrinsic,gaba,T3,6,-6
7642,7973,10117,DNxl080,descending,10023,165672,IN21A035,intrinsic,gaba,T3,85,-85
7643,21372,10623,DNxl134,descending,10023,165672,IN21A035,intrinsic,acetylcholine,T3,36,36
7644,21071,11306,DNxl130,descending,10023,165672,IN21A035,intrinsic,acetylcholine,T3,7,7
7645,12969,11856,DNxl119,descending,10023,165672,IN21A035,intrinsic,acetylcholine,T3,7,7
7646,5096,24060,DNxn079,descending,10023,165672,IN21A035,intrinsic,acetylcholine,T3,11,11
7647,10828,10526,DNxl004,descending,10033,20641,IN12B031,intrinsic,glutamate,T3,9,-9
7648,21371,11019,DNxl129,descending,10033,20641,IN12B031,intrinsic,acetylcholine,T3,10,10
7649,10002,11477,DNxl019,descending,10033,20641,IN12B031,intrinsic,gaba,T3,11,-11
7650,11349,11697,DNxn162,descending,10033,20641,IN12B031,intrinsic,glutamate,T3,5,-5
7651,718,13473,DNxl102,descending,10033,20641,IN12B031,intrinsic,acetylcholine,T3,32,32
7652,22668,13502,DNxl102,descending,10033,20641,IN12B031,intrinsic,acetylcholine,T3,23,23
7653,9625,20464,DNxl101,descending,10033,20641,IN12B031,intrinsic,acetylcholine,T3,16,16
7654,11599,11216,DNut001,descending,10037,154105,IN07B098,intrinsic,acetylcholine,T3,6,6
7655,18806,10323,DNut022,descending,10056,16313,IN06A056,intrinsic,acetylcholine,T3,13,13
7656,11313,14026,DNut059,descending,10056,16313,IN06A056,intrinsic,gaba,T3,5,-5
7657,18280,18518,DNut020,descending,10056,16313,IN06A056,intrinsic,glutamate,T3,61,-61
7658,8961,20006,DNut005,descending,10056,16313,IN06A056,intrinsic,acetylcholine,T3,245,245
7659,17885,20042,DNut005,descending,10056,16313,IN06A056,intrinsic,acetylcholine,T3,224,224
7660,2119,21344,DNut005,descending,10056,16313,IN06A056,intrinsic,acetylcholine,T3,15,15
7661,18788,21756,DNut005,descending,10056,16313,IN06A056,intrinsic,acetylcholine,T3,9,9
7662,22663,24703,DNut046,descending,10056,16313,IN06A056,intrinsic,acetylcholine,T3,7,7
7663,3713,26003,DNut056,descending,10056,16313,IN06A056,intrinsic,acetylcholine,T3,6,6
7664,12312,30332,DNht001,descending,10056,16313,IN06A056,intrinsic,acetylcholine,T3,6,6
7665,1300,31497,DNht001,descending,10056,16313,IN06A056,intrinsic,acetylcholine,T3,29,29
7666,13254,32106,DNht001,descending,10056,16313,IN06A056,intrinsic,acetylcholine,T3,14,14
7667,3337,32303,DNht001,descending,10056,16313,IN06A056,intrinsic,acetylcholine,T3,9,9
7668,14321,33205,DNut046,descending,10056,16313,IN06A056,intrinsic,acetylcholine,T3,5,5
7669,4762,42077,DNut046,descending,10056,16313,IN06A056,intrinsic,acetylcholine,T3,6,6
7670,21237,44420,DNht001,descending,10056,16313,IN06A056,intrinsic,acetylcholine,T3,17,17
7671,17255,104831,DNht001,descending,10056,16313,IN06A056,intrinsic,acetylcholine,T3,5,5
7672,9625,20464,DNxl101,descending,10059,28202,IN14A090,intrinsic,acetylcholine,T3,23,23
7673,12402,12594,DNxl132,descending,10064,16739,IN17A060,intrinsic,gaba,T3,6,-6
7674,14475,13034,DNxn084,descending,10064,16739,IN17A060,intrinsic,acetylcholine,T3,11,11
7675,3566,15291,DNxn186,descending,10064,16739,IN17A060,intrinsic,glutamate,T3,6,-6
7676,10100,16567,DNxn149,descending,10064,16739,IN17A060,intrinsic,acetylcholine,T3,9,9
7677,3713,26003,DNut056,descending,10064,16739,IN17A060,intrinsic,acetylcholine,T3,5,5
7678,15921,26467,DNut042,descending,10064,16739,IN17A060,intrinsic,acetylcholine,T3,12,12
7679,18951,29811,DNut042,descending,10064,16739,IN17A060,intrinsic,acetylcholine,T3,22,22
7680,1334,29856,DNut042,descending,10064,16739,IN17A060,intrinsic,acetylcholine,T3,10,10
7681,22184,30531,DNut042,descending,10064,16739,IN17A060,intrinsic,acetylcholine,T3,15,15
7682,1300,31497,DNht001,descending,10064,16739,IN17A060,intrinsic,acetylcholine,T3,24,24
7683,13254,32106,DNht001,descending,10064,16739,IN17A060,intrinsic,acetylcholine,T3,11,11
7684,11943,39379,DNxn109,descending,10064,16739,IN17A060,intrinsic,acetylcholine,T3,14,14
7685,8469,101851,DNht001,descending,10064,16739,IN17A060,intrinsic,acetylcholine,T3,13,13
7686,19368,104296,DNut042,descending,10064,16739,IN17A060,intrinsic,acetylcholine,T3,7,7
7687,7602,10194,DNxl004,descending,10082,26135,IN05B022,intrinsic,glutamate,T3,6,-6
7688,20238,12451,DNxl115,descending,10082,26135,IN05B022,intrinsic,gaba,T3,13,-13
7689,2499,12619,DNxl115,descending,10082,26135,IN05B022,intrinsic,gaba,T3,6,-6
7690,2919,13326,DNxn023,descending,10082,26135,IN05B022,intrinsic,acetylcholine,T3,14,14
7691,17283,13481,DNxn023,descending,10082,26135,IN05B022,intrinsic,acetylcholine,T3,7,7
7692,14154,13553,DNxn061,descending,10082,26135,IN05B022,intrinsic,acetylcholine,T3,29,29
7693,1676,13704,DNxn061,descending,10082,26135,IN05B022,intrinsic,acetylcholine,T3,21,21
7694,11965,14350,DNxn178,descending,10082,26135,IN05B022,intrinsic,acetylcholine,T3,47,47
7695,19616,17061,DNxn178,descending,10082,26135,IN05B022,intrinsic,acetylcholine,T3,58,58
7696,7051,17507,DNxn077,descending,10082,26135,IN05B022,intrinsic,acetylcholine,T3,71,71
7697,17907,17713,DNxn077,descending,10082,26135,IN05B022,intrinsic,acetylcholine,T3,69,69
7698,16543,19462,DNxl083,descending,10082,26135,IN05B022,intrinsic,acetylcholine,T3,28,28
7699,10851,19660,DNxl083,descending,10082,26135,IN05B022,intrinsic,acetylcholine,T3,24,24
7700,17357,21004,DNxl076,descending,10082,26135,IN05B022,intrinsic,acetylcholine,T3,5,5
7701,19310,21250,DNxl076,descending,10082,26135,IN05B022,intrinsic,acetylcholine,T3,9,9
7702,464,25155,DNxl071,descending,10082,26135,IN05B022,intrinsic,acetylcholine,T3,5,5
7703,830,25960,DNxl071,descending,10082,26135,IN05B022,intrinsic,acetylcholine,T3,7,7
7704,7486,29767,DNxl066,descending,10082,26135,IN05B022,intrinsic,acetylcholine,T3,8,8
7705,4738,33339,DNxl063,descending,10082,26135,IN05B022,intrinsic,acetylcholine,T3,13,13
7706,12492,38977,DNxl066,descending,10082,26135,IN05B022,intrinsic,acetylcholine,T3,5,5
7707,10320,151729,DNxl063,descending,10082,26135,IN05B022,intrinsic,acetylcholine,T3,7,7
7708,22311,176812,DNxn066,descending,10082,26135,IN05B022,intrinsic,gaba,T3,7,-7
7709,11349,11697,DNxn162,descending,10096,26427,IN12B087,intrinsic,glutamate,T3,6,-6
7710,6874,11743,DNxn094,descending,10096,26427,IN12B087,intrinsic,acetylcholine,T3,8,8
7711,23230,12898,DNxl026,descending,10096,26427,IN12B087,intrinsic,acetylcholine,T3,5,5
7712,15654,12926,DNxl017,descending,10096,26427,IN12B087,intrinsic,acetylcholine,T3,5,5
7713,68,13411,DNxn175,descending,10096,26427,IN12B087,intrinsic,acetylcholine,T3,22,22
7714,5238,13517,DNxn175,descending,10096,26427,IN12B087,intrinsic,acetylcholine,T3,24,24
7715,11965,14350,DNxn178,descending,10096,26427,IN12B087,intrinsic,acetylcholine,T3,5,5
7716,6393,17669,DNxn075,descending,10096,26427,IN12B087,intrinsic,acetylcholine,T3,9,9
7717,16117,21150,DNxn119,descending,10096,26427,IN12B087,intrinsic,acetylcholine,T3,5,5
7718,6064,22194,DNxn171,descending,10096,26427,IN12B087,intrinsic,acetylcholine,T3,12,12
7719,5945,10103,DNxl041,descending,10097,26165,IN08A037,intrinsic,gaba,T3,15,-15
7720,4058,10217,DNxl010,descending,10097,26165,IN08A037,intrinsic,gaba,T3,5,-5
7721,16375,11145,DNxl023,descending,10097,26165,IN08A037,intrinsic,acetylcholine,T3,8,8
7722,4568,11164,DNxl024,descending,10097,26165,IN08A037,intrinsic,acetylcholine,T3,12,12
7723,20814,11257,DNxl009,descending,10097,26165,IN08A037,intrinsic,gaba,T3,19,-19
7724,23328,13466,DNxl022,descending,10097,26165,IN08A037,intrinsic,acetylcholine,T3,6,6
7725,22117,13776,DNxl100,descending,10097,26165,IN08A037,intrinsic,glutamate,T3,10,-10
7726,14850,13809,DNxn050,descending,10097,26165,IN08A037,intrinsic,acetylcholine,T3,12,12
7727,16188,14419,DNxn050,descending,10097,26165,IN08A037,intrinsic,acetylcholine,T3,15,15
7728,20441,17751,DNxl056,descending,10097,26165,IN08A037,intrinsic,acetylcholine,T3,16,16
7729,14818,18107,DNxl015,descending,10097,26165,IN08A037,intrinsic,acetylcholine,T3,9,9
7730,23500,10058,DNxl048,descending,10109,12045,IN01A016,intrinsic,gaba,T3,9,-9
7731,9886,10093,DNxl058,descending,10109,12045,IN01A016,intrinsic,acetylcholine,T3,64,64
7732,11747,10107,DNxl041,descending,10109,12045,IN01A016,intrinsic,gaba,T3,10,-10
7733,13378,10138,DNxl006,descending,10109,12045,IN01A016,intrinsic,acetylcholine,T3,26,26
7734,18499,12939,DNxl022,descending,10109,12045,IN01A016,intrinsic,acetylcholine,T3,5,5
7735,14205,11254,DNxl126,descending,10117,14470,IN03A021,intrinsic,gaba,T3,6,-6
7736,7793,13951,DNxn187,descending,10117,14470,IN03A021,intrinsic,glutamate,T3,10,-10
7737,14592,12291,DNut029,descending,10118,102016,IN07B076,intrinsic,acetylcholine,T3,18,18
7738,23494,12319,DNut002,descending,10118,102016,IN07B076,intrinsic,acetylcholine,T3,6,6
7739,20074,13336,DNxn122,descending,10118,102016,IN07B076,intrinsic,acetylcholine,T3,5,5
7740,5433,19535,DNut053,descending,10118,102016,IN07B076,intrinsic,acetylcholine,T3,5,5
7741,15365,24840,DNut015,descending,10118,102016,IN07B076,intrinsic,gaba,T3,17,-17
7742,10903,25050,DNut015,descending,10118,102016,IN07B076,intrinsic,gaba,T3,29,-29
7743,7103,25128,DNut015,descending,10118,102016,IN07B076,intrinsic,gaba,T3,8,-8
7744,23500,10058,DNxl048,descending,10122,12471,IN12B011,intrinsic,gaba,T3,6,-6
7745,9886,10093,DNxl058,descending,10122,12471,IN12B011,intrinsic,acetylcholine,T3,9,9
7746,11747,10107,DNxl041,descending,10122,12471,IN12B011,intrinsic,gaba,T3,8,-8
7747,4749,10279,DNxl049,descending,10122,12471,IN12B011,intrinsic,acetylcholine,T3,73,73
7748,9604,10410,DNxn012,descending,10122,12471,IN12B011,intrinsic,glutamate,T3,5,-5
7749,22720,10941,DNxl130,descending,10122,12471,IN12B011,intrinsic,acetylcholine,T3,29,29
7750,9717,11270,DNxl129,descending,10122,12471,IN12B011,intrinsic,acetylcholine,T3,22,22
7751,17072,11693,DNxn182,descending,10122,12471,IN12B011,intrinsic,gaba,T3,9,-9
7752,5939,11968,DNxn181,descending,10122,12471,IN12B011,intrinsic,gaba,T3,6,-6
7753,13088,12716,DNxl112,descending,10122,12471,IN12B011,intrinsic,glutamate,T3,54,-54
7754,13623,14575,DNxl060,descending,10122,12471,IN12B011,intrinsic,gaba,T3,7,-7
7755,7245,14585,DNxn093,descending,10122,12471,IN12B011,intrinsic,acetylcholine,T3,9,9
7756,9567,15134,DNxn093,descending,10122,12471,IN12B011,intrinsic,acetylcholine,T3,7,7
7757,14010,15186,DNxl060,descending,10122,12471,IN12B011,intrinsic,gaba,T3,6,-6
7758,9625,20464,DNxl101,descending,10131,23702,IN13B078,intrinsic,acetylcholine,T3,6,6
7759,19169,10732,DNxl018,descending,10133,23440,IN09A055,intrinsic,acetylcholine,T3,5,5
7760,19426,10909,DNxl005,descending,10133,23440,IN09A055,intrinsic,acetylcholine,T3,15,15
7761,10299,11160,DNxn082,descending,10133,23440,IN09A055,intrinsic,glutamate,T3,12,-12
7762,18534,11268,DNxn082,descending,10133,23440,IN09A055,intrinsic,glutamate,T3,11,-11
7763,2923,11327,DNxn004,descending,10133,23440,IN09A055,intrinsic,acetylcholine,T3,7,7
7764,21483,11647,DNxn163,descending,10133,23440,IN09A055,intrinsic,acetylcholine,T3,5,5
7765,15564,11894,DNxl020,descending,10133,23440,IN09A055,intrinsic,acetylcholine,T3,8,8
7766,357,12698,DNlt008,descending,10133,23440,IN09A055,intrinsic,gaba,T3,17,-17
7767,2513,12783,DNlt008,descending,10133,23440,IN09A055,intrinsic,gaba,T3,18,-18
7768,2624,13247,DNxl105,descending,10133,23440,IN09A055,intrinsic,acetylcholine,T3,10,10
7769,15382,13273,DNxl106,descending,10133,23440,IN09A055,intrinsic,acetylcholine,T3,5,5
7770,718,13473,DNxl102,descending,10133,23440,IN09A055,intrinsic,acetylcholine,T3,6,6
7771,22668,13502,DNxl102,descending,10133,23440,IN09A055,intrinsic,acetylcholine,T3,10,10
7772,3148,17113,DNxn091,descending,10133,23440,IN09A055,intrinsic,acetylcholine,T3,9,9
7773,8563,17366,DNxn159,descending,10133,23440,IN09A055,intrinsic,acetylcholine,T3,5,5
7774,21404,17526,DNxn155,descending,10133,23440,IN09A055,intrinsic,acetylcholine,T3,14,14
7775,647,21807,DNxn171,descending,10133,23440,IN09A055,intrinsic,acetylcholine,T3,8,8
7776,1544,190167,DNlt011,descending,10133,23440,IN09A055,intrinsic,acetylcholine,T3,9,9
7777,18391,10012,DNxn033,descending,10155,21867,IN20A.22A044,intrinsic,acetylcholine,T3,22,22
7778,10426,12214,DNxl028,descending,10155,21867,IN20A.22A044,intrinsic,acetylcholine,T3,9,9
7779,2777,12272,DNxl028,descending,10155,21867,IN20A.22A044,intrinsic,acetylcholine,T3,8,8
7780,68,13411,DNxn175,descending,10155,21867,IN20A.22A044,intrinsic,acetylcholine,T3,7,7
7781,4058,10217,DNxl010,descending,10157,12531,IN21A016,intrinsic,gaba,T3,9,-9
7782,14360,10339,DNxl058,descending,10157,12531,IN21A016,intrinsic,acetylcholine,T3,5,5
7783,11779,10465,DNxl011,descending,10157,12531,IN21A016,intrinsic,acetylcholine,T3,44,44
7784,3880,11102,DNxl127,descending,10157,12531,IN21A016,intrinsic,gaba,T3,10,-10
7785,16667,11150,DNxn027,descending,10157,12531,IN21A016,intrinsic,acetylcholine,T3,5,5
7786,7424,11573,DNxn176,descending,10157,12531,IN21A016,intrinsic,acetylcholine,T3,36,36
7787,12969,11856,DNxl119,descending,10157,12531,IN21A016,intrinsic,acetylcholine,T3,30,30
7788,17547,12902,DNxn165,descending,10157,12531,IN21A016,intrinsic,glutamate,T3,5,-5
7789,20372,13049,DNxl106,descending,10157,12531,IN21A016,intrinsic,acetylcholine,T3,10,10
7790,15030,13088,DNxl106,descending,10157,12531,IN21A016,intrinsic,acetylcholine,T3,7,7
7791,15382,13273,DNxl106,descending,10157,12531,IN21A016,intrinsic,acetylcholine,T3,17,17
7792,16620,13419,DNxl106,descending,10157,12531,IN21A016,intrinsic,acetylcholine,T3,19,19
7793,718,13473,DNxl102,descending,10157,12531,IN21A016,intrinsic,acetylcholine,T3,24,24
7794,22668,13502,DNxl102,descending,10157,12531,IN21A016,intrinsic,acetylcholine,T3,23,23
7795,20041,17268,DNxl088,descending,10157,12531,IN21A016,intrinsic,acetylcholine,T3,5,5
7796,15009,24125,DNxl047,descending,10157,12531,IN21A016,intrinsic,acetylcholine,T3,7,7
7797,12492,38977,DNxl066,descending,10185,152868,IN01B062,intrinsic,acetylcholine,T3,10,10
7798,10320,151729,DNxl063,descending,10185,152868,IN01B062,intrinsic,acetylcholine,T3,10,10
7799,21371,11019,DNxl129,descending,10189,19696,IN13A054,intrinsic,acetylcholine,T3,8,8
7800,4148,12882,DNxl114,descending,10189,19696,IN13A054,intrinsic,gaba,T3,7,-7
7801,889,10095,DNxl055,descending,10195,17173,IN20A.22A010,intrinsic,gaba,T3,13,-13
7802,7973,10117,DNxl080,descending,10195,17173,IN20A.22A010,intrinsic,gaba,T3,20,-20
7803,12727,10240,DNxl048,descending,10195,17173,IN20A.22A010,intrinsic,gaba,T3,6,-6
7804,397,10399,DNxl046,descending,10195,17173,IN20A.22A010,intrinsic,gaba,T3,5,-5
7805,11779,10465,DNxl011,descending,10195,17173,IN20A.22A010,intrinsic,acetylcholine,T3,22,22
7806,1178,10466,DNxl040,descending,10195,17173,IN20A.22A010,intrinsic,gaba,T3,44,-44
7807,21372,10623,DNxl134,descending,10195,17173,IN20A.22A010,intrinsic,acetylcholine,T3,39,39
7808,3880,11102,DNxl127,descending,10195,17173,IN20A.22A010,intrinsic,gaba,T3,7,-7
7809,12969,11856,DNxl119,descending,10195,17173,IN20A.22A010,intrinsic,acetylcholine,T3,11,11
7810,10426,12214,DNxl028,descending,10195,17173,IN20A.22A010,intrinsic,acetylcholine,T3,8,8
7811,2777,12272,DNxl028,descending,10195,17173,IN20A.22A010,intrinsic,acetylcholine,T3,12,12
7812,4221,18010,DNxl030,descending,10195,17173,IN20A.22A010,intrinsic,acetylcholine,T3,16,16
7813,20854,20847,DNxl081,descending,10195,17173,IN20A.22A010,intrinsic,acetylcholine,T3,8,8
7814,15568,10291,DNxl134,descending,10207,31091,IN19A088,intrinsic,acetylcholine,T3,5,5
7815,20228,12025,DNxl119,descending,10207,31091,IN19A088,intrinsic,acetylcholine,T3,17,17
7816,16667,11150,DNxn027,descending,10261,24428,IN20A.22A060,intrinsic,acetylcholine,T3,11,11
7817,4058,10217,DNxl010,descending,10265,15360,IN23B014,intrinsic,gaba,T3,33,-33
7818,10828,10526,DNxl004,descending,10265,15360,IN23B014,intrinsic,glutamate,T3,8,-8
7819,7143,11202,DNxn168,descending,10265,15360,IN23B014,intrinsic,acetylcholine,T3,7,7
7820,20238,12451,DNxl115,descending,10265,15360,IN23B014,intrinsic,gaba,T3,7,-7
7821,7124,13299,DNxn152,descending,10265,15360,IN23B014,intrinsic,gaba,T3,6,-6
7822,20758,13428,DNxl061,descending,10265,15360,IN23B014,intrinsic,glutamate,T3,47,-47
7823,11986,14282,DNxl061,descending,10265,15360,IN23B014,intrinsic,glutamate,T3,45,-45
7824,9886,10093,DNxl058,descending,10266,102510,IN09A084,intrinsic,acetylcholine,T3,8,8
7825,2518,10126,DNxl002,descending,10274,35927,IN06A136,intrinsic,acetylcholine,T3,20,20
7826,9447,12275,DNut002,descending,10274,35927,IN06A136,intrinsic,acetylcholine,T3,18,18
7827,9886,10093,DNxl058,descending,10279,22727,IN12B042,intrinsic,acetylcholine,T3,10,10
7828,13378,10138,DNxl006,descending,10279,22727,IN12B042,intrinsic,acetylcholine,T3,7,7
7829,14071,10656,DNxl054,descending,10279,22727,IN12B042,intrinsic,acetylcholine,T3,6,6
7830,4481,10760,DNxl001,descending,10279,22727,IN12B042,intrinsic,acetylcholine,T3,10,10
7831,4894,11071,DNxn004,descending,10279,22727,IN12B042,intrinsic,acetylcholine,T3,6,6
7832,3647,11613,DNxl120,descending,10279,22727,IN12B042,intrinsic,gaba,T3,13,-13
7833,13901,11803,DNxl120,descending,10279,22727,IN12B042,intrinsic,gaba,T3,16,-16
7834,10426,12214,DNxl028,descending,10279,22727,IN12B042,intrinsic,acetylcholine,T3,14,14
7835,2777,12272,DNxl028,descending,10279,22727,IN12B042,intrinsic,acetylcholine,T3,16,16
7836,20788,13226,DNxn080,descending,10279,22727,IN12B042,intrinsic,acetylcholine,T3,7,7
7837,11040,14739,DNxl025,descending,10279,22727,IN12B042,intrinsic,acetylcholine,T3,5,5
7838,10483,14947,DNxl057,descending,10279,22727,IN12B042,intrinsic,acetylcholine,T3,5,5
7839,7739,18189,DNxl030,descending,10279,22727,IN12B042,intrinsic,acetylcholine,T3,7,7
7840,16530,21431,DNxn172,descending,10279,22727,IN12B042,intrinsic,gaba,T3,5,-5
7841,18391,10012,DNxn033,descending,10287,12867,IN21A018,intrinsic,acetylcholine,T3,7,7
7842,3880,11102,DNxl127,descending,10287,12867,IN21A018,intrinsic,gaba,T3,6,-6
7843,16375,11145,DNxl023,descending,10287,12867,IN21A018,intrinsic,acetylcholine,T3,8,8
7844,4568,11164,DNxl024,descending,10287,12867,IN21A018,intrinsic,acetylcholine,T3,11,11
7845,7424,11573,DNxn176,descending,10287,12867,IN21A018,intrinsic,acetylcholine,T3,6,6
7846,10426,12214,DNxl028,descending,10287,12867,IN21A018,intrinsic,acetylcholine,T3,13,13
7847,2777,12272,DNxl028,descending,10287,12867,IN21A018,intrinsic,acetylcholine,T3,15,15
7848,3491,12820,DNxl110,descending,10287,12867,IN21A018,intrinsic,acetylcholine,T3,7,7
7849,20372,13049,DNxl106,descending,10287,12867,IN21A018,intrinsic,acetylcholine,T3,11,11
7850,15382,13273,DNxl106,descending,10287,12867,IN21A018,intrinsic,acetylcholine,T3,19,19
7851,68,13411,DNxn175,descending,10287,12867,IN21A018,intrinsic,acetylcholine,T3,5,5
7852,16620,13419,DNxl106,descending,10287,12867,IN21A018,intrinsic,acetylcholine,T3,13,13
7853,14850,13809,DNxn050,descending,10287,12867,IN21A018,intrinsic,acetylcholine,T3,8,8
7854,18329,16541,DNxl092,descending,10287,12867,IN21A018,intrinsic,acetylcholine,T3,5,5
7855,20854,20847,DNxl081,descending,10287,12867,IN21A018,intrinsic,acetylcholine,T3,71,71
7856,7602,10194,DNxl004,descending,10297,100705,IN20A.22A047,intrinsic,glutamate,T3,12,-12
7857,10426,12214,DNxl028,descending,10297,100705,IN20A.22A047,intrinsic,acetylcholine,T3,7,7
7858,2777,12272,DNxl028,descending,10297,100705,IN20A.22A047,intrinsic,acetylcholine,T3,12,12
7859,7826,11488,DNxl123,descending,10304,34122,IN07B098,intrinsic,gaba,T3,9,-9
7860,23332,24959,DNxl072,descending,10304,34122,IN07B098,intrinsic,glutamate,T3,10,-10
7861,18391,10012,DNxn033,descending,10308,22525,IN21A054,intrinsic,acetylcholine,T3,44,44
7862,16937,10639,DNxn142,descending,10308,22525,IN21A054,intrinsic,acetylcholine,T3,5,5
7863,10399,12020,DNxn005,descending,10308,22525,IN21A054,intrinsic,glutamate,T3,5,-5
7864,5747,15578,DNxn065,descending,10308,22525,IN21A054,intrinsic,acetylcholine,T3,5,5
7865,6664,16926,DNhl001,descending,10308,22525,IN21A054,intrinsic,acetylcholine,T3,7,7
7866,7815,23609,DNlt001,descending,10308,22525,IN21A054,intrinsic,glutamate,T3,5,-5
7867,873,12064,DNut029,descending,10309,22129,IN07B103,intrinsic,acetylcholine,T3,7,7
7868,9174,12696,DNxn122,descending,10309,22129,IN07B103,intrinsic,acetylcholine,T3,9,9
7869,20435,19878,DNut053,descending,10309,22129,IN07B103,intrinsic,acetylcholine,T3,22,22
7870,4570,24656,DNut015,descending,10309,22129,IN07B103,intrinsic,gaba,T3,5,-5
7871,737,25130,DNut044,descending,10309,22129,IN07B103,intrinsic,acetylcholine,T3,5,5
7872,486,25349,DNut015,descending,10309,22129,IN07B103,intrinsic,gaba,T3,15,-15
7873,2703,25742,DNut015,descending,10309,22129,IN07B103,intrinsic,gaba,T3,13,-13
7874,21643,10336,DNxn096,descending,10316,10928,IN03A003,intrinsic,gaba,T3,6,-6
7875,8896,12617,DNxn179,descending,10316,10928,IN03A003,intrinsic,gaba,T3,7,-7
7876,19035,12731,DNxn179,descending,10316,10928,IN03A003,intrinsic,gaba,T3,11,-11
7877,14612,12747,DNxn179,descending,10316,10928,IN03A003,intrinsic,gaba,T3,13,-13
7878,2501,12753,DNxn179,descending,10316,10928,IN03A003,intrinsic,gaba,T3,22,-22
7879,13908,14228,DNxn186,descending,10316,10928,IN03A003,intrinsic,glutamate,T3,7,-7
7880,200,14301,DNxn187,descending,10316,10928,IN03A003,intrinsic,glutamate,T3,11,-11
7881,19122,15426,DNxl068,descending,10316,10928,IN03A003,intrinsic,acetylcholine,T3,5,5
7882,14692,17643,DNxl008,descending,10316,10928,IN03A003,intrinsic,acetylcholine,T3,15,15
7883,4593,10962,DNxn031,descending,10334,18459,IN03B056,intrinsic,acetylcholine,T3,5,5
7884,7245,14585,DNxn093,descending,10334,18459,IN03B056,intrinsic,acetylcholine,T3,6,6
7885,12969,11856,DNxl119,descending,10347,18123,IN13A028,intrinsic,acetylcholine,T3,16,16
7886,5048,18730,DNxl096,descending,10347,18123,IN13A028,intrinsic,glutamate,T3,6,-6
7887,21371,11019,DNxl129,descending,10349,16258,IN01A042,intrinsic,acetylcholine,T3,5,5
7888,16659,11120,DNxl049,descending,10349,16258,IN01A042,intrinsic,acetylcholine,T3,9,9
7889,7602,10194,DNxl004,descending,10353,18287,IN01A029,intrinsic,glutamate,T3,5,-5
